variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
no_prefetch,0,1,0,0,0,0,0,59,5,763,1075,4206.918078,4213.719672, 221.725998, 0.996880, 4.510071, 47486.403800, 34203, 45100.710278,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1075/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,1075,3933.023799,3938.980805, 270.221241, 0.996880, 3.700671, 47486.403800, 34203, 37006.713275,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1075/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,1075,3839.275920,3844.615258, 272.537727, 0.996880, 3.669217, 47486.403800, 34203, 36692.167728,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1075/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,1075,3908.405108,3913.977677, 262.997531, 0.996880, 3.802317, 47486.403800, 34203, 38023.170673,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1075/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,1075,3824.414286,5096.089925, 136.155647, 0.000000, 7.344536, 47480.788500, 34084, 73445.356100,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1075/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,1100,4660.434921,4665.699758, 254.933329, 0.996950, 3.922594, 48434.203700, 34866, 39225.942059,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1100/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,1100,3921.746273,3927.819950, 253.227832, 0.996950, 3.949013, 48434.203700, 34866, 39490.129948,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1100/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,1100,4143.388740,4148.995695, 261.076327, 0.996950, 3.830297, 48434.203700, 34866, 38302.974948,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1100/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,1100,3867.022049,3872.022246, 233.533809, 0.996950, 4.282035, 48434.203700, 34866, 42820.352447,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1100/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,1100,3857.051021,5266.729067, 141.100858, 0.000000, 7.087129, 48428.474100, 34747, 70871.291123,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1100/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,1100,4231.923404,4236.932016, 221.418837, 0.996950, 4.516328, 48434.203700, 34866, 45163.275756,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1100/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,1100,3865.868725,3871.016581, 257.610995, 0.996950, 3.881822, 48434.203700, 34866, 38818.218966,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1100/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,1100,3920.901894,3926.801660, 247.781200, 0.996950, 4.035819, 48434.203700, 34866, 40358.186962,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1100/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,1100,4080.822607,4086.030486, 259.296575, 0.996950, 3.856588, 48434.203700, 34866, 38565.877768,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1100/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,1100,3909.648076,5377.756789, 131.771754, 0.000000, 7.588880, 48428.474100, 34747, 75888.797941,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1100/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,1125,4596.485721,4602.456051, 256.144629, 0.997070, 3.904044, 49381.378800, 35605, 39040.443823,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1125/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,1125,3916.570398,3922.413107, 245.242670, 0.997070, 4.077594, 49381.378800, 35605, 40775.938298,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1125/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,1125,4185.232185,4190.733158, 257.843259, 0.997070, 3.878325, 49381.378800, 35605, 38783.251709,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1125/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,1125,3849.717228,3854.843802, 239.110975, 0.997070, 4.182159, 49381.378800, 35605, 41821.585204,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1125/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,1125,3898.969528,5281.745005, 139.115440, 0.000000, 7.188275, 49375.726200, 35485, 71882.747182,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1125/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,1125,4093.210575,4099.332413, 219.536591, 0.997070, 4.555049, 49381.378800, 35605, 45550.493189,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1125/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,1125,3894.186038,3899.256306, 260.424886, 0.997070, 3.839879, 49381.378800, 35605, 38398.788113,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1125/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,1125,3877.544506,3884.036805, 248.048555, 0.997070, 4.031469, 49381.378800, 35605, 40314.687615,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1125/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,1125,3814.964633,3820.048207, 259.476732, 0.997070, 3.853910, 49381.378800, 35605, 38539.101143,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1125/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,1125,3920.522127,5360.687543, 126.925211, 0.000000, 7.878655, 49375.726200, 35485, 78786.554310,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1125/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,1150,4696.389683,4701.531247, 238.275716, 0.997210, 4.196819, 50323.056300, 36138, 41968.187833,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1150/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,1150,4016.926014,4022.761400, 224.339936, 0.997210, 4.457521, 50323.056300, 36138, 44575.211007,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1150/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,1150,4157.478169,4162.955578, 241.286057, 0.997210, 4.144458, 50323.056300, 36138, 41444.582865,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1150/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,1150,4476.995249,4484.725513, 224.881557, 0.997210, 4.446785, 50323.056300, 36138, 44467.852964,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1150/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,1150,3952.552447,5357.759735, 133.969181, 0.000000, 7.464403, 50317.369000, 36019, 74644.033319,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1150/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,1150,4108.245805,4114.119904, 208.057841, 0.997210, 4.806356, 50323.056300, 36138, 48063.557435,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1150/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,1150,3870.720327,3876.032554, 243.017754, 0.997210, 4.114926, 50323.056300, 36138, 41149.256947,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1150/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,1150,3935.945207,3940.989887, 243.341868, 0.997210, 4.109445, 50323.056300, 36138, 41094.449060,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1150/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,1150,3962.300418,3967.768930, 249.059766, 0.997210, 4.015101, 50323.056300, 36138, 40151.005312,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1150/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,1150,4736.499317,6180.679330, 142.258699, 0.000000, 7.029447, 50317.369000, 36019, 70294.470915,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1150/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,1175,3971.553864,3976.628100, 245.905313, 0.997390, 4.066606, 51261.614400, 36784, 40666.059202,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1175/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,1175,3860.991001,3866.642208, 225.451701, 0.997390, 4.435540, 51261.614400, 36784, 44355.398376,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1175/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,1175,4144.903228,4150.101231, 249.652902, 0.997390, 4.005561, 51261.614400, 36784, 40055.612892,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1175/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,1175,4577.096449,4582.912307, 238.752668, 0.997390, 4.188435, 51261.614400, 36784, 41884.348753,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1175/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,1175,3911.900843,5284.385666, 133.859636, 0.000000, 7.470512, 51255.883900, 36666, 74705.118944,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1175/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,1175,4205.036293,4211.249592, 210.801350, 0.997390, 4.743803, 51261.614400, 36784, 47438.026469,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1175/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,1175,3870.094286,3875.500220, 231.065003, 0.997390, 4.327787, 51261.614400, 36784, 43277.865042,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1175/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,1175,3957.683790,3963.320831, 247.966637, 0.997390, 4.032801, 51261.614400, 36784, 40328.005934,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1175/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,1175,3907.386229,3912.648341, 248.523237, 0.997390, 4.023769, 51261.614400, 36784, 40237.686066,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1175/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,1175,4593.970629,6072.721428, 138.905055, 0.000000, 7.199162, 51255.883900, 36666, 71991.620237,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1175/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,1200,3925.457775,3931.242053, 241.366926, 0.997430, 4.143070, 52196.101700, 37225, 41430.697170,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1200/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,1200,4626.172678,4633.367806, 241.742831, 0.997430, 4.136627, 52196.101700, 37225, 41366.273294,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1200/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,1200,4096.721333,4102.425030, 243.817522, 0.997430, 4.101428, 52196.101700, 37225, 41014.279466,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1200/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,1200,4562.178315,4568.023639, 240.387390, 0.997430, 4.159952, 52196.101700, 37225, 41599.519864,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1200/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,1200,3863.105394,5659.617122, 130.986841, 0.000000, 7.634355, 52190.642100, 37107, 76343.546574,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1200/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,1200,4157.256540,4163.669787, 203.912289, 0.997430, 4.904069, 52196.101700, 37225, 49040.693071,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1200/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,1200,3861.223220,3866.241189, 222.555776, 0.997430, 4.493256, 52196.101700, 37225, 44932.556670,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1200/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,1200,3869.988053,3876.064725, 225.634673, 0.997430, 4.431943, 52196.101700, 37225, 44319.429508,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1200/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,1200,3911.907532,3916.982749, 239.263564, 0.997430, 4.179491, 52196.101700, 37225, 41794.913666,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1200/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,1200,3969.531128,5415.440252, 137.120771, 0.000000, 7.292841, 52190.642100, 37107, 72928.411176,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS1200/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,325,4001.054029,4006.975956, 861.524739, 0.974640, 1.160733, 16633.383600, 13669, 11607.327740,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS325/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,325,4110.028984,4115.058465, 853.642045, 0.974640, 1.171451, 16633.383600, 13669, 11714.512026,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS325/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,325,4401.655457,4408.244157, 847.134013, 0.974640, 1.180451, 16633.383600, 13669, 11804.507718,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS325/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,325,3908.782960,3913.896751, 849.082012, 0.974640, 1.177743, 16633.383600, 13669, 11777.425335,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS325/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,325,4186.039455,5657.554003, 515.099168, 0.000000, 1.941374, 16628.465600, 13537, 19413.737438,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS325/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,325,4127.698380,4133.920998, 691.480457, 0.974640, 1.446172, 16633.383600, 13669, 14461.724690,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS325/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,325,4008.805624,4014.061694, 859.107947, 0.974640, 1.163998, 16633.383600, 13669, 11639.980796,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS325/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,325,3952.750498,3957.932648, 850.847977, 0.974640, 1.175298, 16633.383600, 13669, 11752.980876,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS325/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,325,4016.298840,4021.739710, 873.965514, 0.974640, 1.144210, 16633.383600, 13669, 11442.099080,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS325/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,325,4138.928021,7149.469449, 452.178463, 0.000000, 2.211516, 16628.465600, 13537, 22115.162098,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS325/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,350,4009.446847,4014.439780, 795.893425, 0.977000, 1.256450, 17761.664600, 14377, 12564.496305,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS350/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,350,4874.549470,4880.582269, 792.526729, 0.977000, 1.261787, 17761.664600, 14377, 12617.870966,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS350/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,350,4271.994187,4278.124610, 784.761782, 0.977000, 1.274272, 17761.664600, 14377, 12742.720437,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS350/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,350,4082.165011,4087.248093, 807.236288, 0.977000, 1.238795, 17761.664600, 14377, 12387.946561,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS350/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,350,4154.783045,5578.073268, 480.082248, 0.000000, 2.082976, 17756.379400, 14245, 20829.764164,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS350/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,350,4241.906214,4248.248529, 631.512176, 0.977000, 1.583501, 17761.664600, 14377, 15835.007427,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS350/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,350,3979.011207,3984.043864, 805.717409, 0.977000, 1.241130, 17761.664600, 14377, 12411.299403,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS350/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,350,4118.459795,4125.571986, 697.171169, 0.977000, 1.434368, 17761.664600, 14377, 14343.679783,results/ablation_20251204_221042/params_M59_ML5_EFC763_EFS350/no_reorder/run_stdout_1.log,1
