variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
no_pruning,0,0,0,1,0,0,0,59,5,763,500,4003.459987,4008.616839, 550.743016, 0.986780, 1.815729, 24347.661600, 19198, 18157.288820,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS500/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,500,3931.875570,3936.944256, 567.331404, 0.986780, 1.762638, 24347.661600, 19198, 17626.381923,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS500/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,500,5127.822315,5132.916449, 543.739284, 0.986780, 1.839117, 24347.661600, 19198, 18391.167056,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS500/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,500,3818.551073,5077.866040, 246.591067, 0.000000, 4.055297, 24341.842500, 19072, 40552.969456,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS500/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,600,3831.055969,3836.175921, 466.612995, 0.990200, 2.143104, 28584.990200, 21819, 21431.036205,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS600/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,600,3813.911734,3819.089366, 476.577995, 0.990200, 2.098292, 28584.990200, 21819, 20982.924295,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS600/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,600,4040.237221,4045.538626, 473.091803, 0.990200, 2.113755, 28584.990200, 21819, 21137.546542,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS600/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,600,4708.968176,4714.030890, 474.362879, 0.990200, 2.108091, 28584.990200, 21819, 21080.907567,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS600/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,600,3801.804912,5064.756603, 284.455774, 0.000000, 3.515485, 28579.407200, 21696, 35154.849732,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS600/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,600,4000.992940,4006.306539, 391.852965, 0.990200, 2.551978, 28584.990200, 21819, 25519.776305,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS600/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,600,3841.265376,3846.499084, 414.226991, 0.990200, 2.414135, 28584.990200, 21819, 24141.352986,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS600/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,600,3883.954115,3889.258286, 472.924372, 0.990200, 2.114503, 28584.990200, 21819, 21145.029920,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS600/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,600,3796.445286,3801.709831, 470.477614, 0.990200, 2.125500, 28584.990200, 21819, 21254.996430,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS600/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,600,3833.069176,5118.841657, 265.307042, 0.000000, 3.769218, 28579.407200, 21696, 37692.177052,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS600/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,700,4777.043362,4782.332603, 401.958009, 0.992720, 2.487822, 32721.846400, 24619, 24878.220534,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS700/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,700,3957.028084,3962.405534, 385.641140, 0.992720, 2.593084, 32721.846400, 24619, 25930.843350,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS700/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,700,4186.873183,4192.076473, 368.284846, 0.992720, 2.715290, 32721.846400, 24619, 27152.895641,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS700/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,700,3947.014073,3952.078270, 357.026522, 0.992720, 2.800912, 32721.846400, 24619, 28009.123644,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS700/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,700,4690.535918,5940.468718, 250.081882, 0.000000, 3.998690, 32716.144200, 24500, 39986.903173,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS700/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,700,4063.491442,4068.925869, 342.330509, 0.992720, 2.921154, 32721.846400, 24619, 29211.536077,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS700/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,700,3980.181338,3985.370572, 408.695260, 0.992720, 2.446811, 32721.846400, 24619, 24468.108576,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS700/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,700,3922.786744,3928.042534, 394.155036, 0.992720, 2.537073, 32721.846400, 24619, 25370.727479,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS700/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,700,4036.122575,4041.966508, 415.499648, 0.992720, 2.406741, 32721.846400, 24619, 24067.409066,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS700/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,700,3912.140097,5182.285126, 225.085097, 0.000000, 4.442764, 32716.144200, 24500, 44427.641527,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS700/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,800,3862.920055,3868.213997, 354.755220, 0.994460, 2.818845, 36761.429600, 27225, 28188.450603,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS800/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,800,3954.105739,3959.412244, 360.647059, 0.994460, 2.772794, 36761.429600, 27225, 27727.939933,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS800/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,800,4009.958752,4015.337394, 310.518612, 0.994460, 3.220419, 36761.429600, 27225, 32204.188770,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS800/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,800,4665.769957,4671.107321, 365.057372, 0.994460, 2.739295, 36761.429600, 27225, 27392.954582,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS800/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,800,4756.117081,6073.649531, 206.736588, 0.000000, 4.837073, 36755.876300, 27109, 48370.731500,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS800/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,800,4047.536918,4053.057768, 298.265343, 0.994460, 3.352719, 36761.429600, 27225, 33527.193896,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS800/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,800,4014.091798,4019.315627, 317.037196, 0.994460, 3.154204, 36761.429600, 27225, 31542.040301,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS800/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,800,3949.438937,3955.053715, 358.040780, 0.994460, 2.792978, 36761.429600, 27225, 27929.779401,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS800/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,800,3849.988430,3855.186069, 356.586263, 0.994460, 2.804371, 36761.429600, 27225, 28043.705089,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS800/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,800,4141.688296,5445.805565, 169.596560, 0.000000, 5.896346, 36755.876300, 27109, 58963.459949,results/ablation_20251204_210425/params_M59_ML5_EFC763_EFS800/nothing/run_stdout_1.log,1
