M,ML,EFC,EFS,run_index,build_time_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,params_match,log_file
59,7,763,2000,1,40448.225490,1531.063394,0.734280,0.653141,2377.151100,2485,6531.408198,match
basic_results/run_20251206_034243/run_M59_ML7_EFC763_EFS2000_run1.log,,,,,,,,,,,,
59,7,763,3000,1,43853.391625,990.501587,0.800240,1.009589,3375.914000,3467,10095.894976,match
basic_results/run_20251206_034243/run_M59_ML7_EFC763_EFS3000_run1.log,,,,,,,,,,,,
59,7,763,4000,1,47963.449119,792.651870,0.839500,1.261588,4375.099300,4452,12615.878897,match
basic_results/run_20251206_034243/run_M59_ML7_EFC763_EFS4000_run1.log,,,,,,,,,,,,
59,7,763,5000,1,57663.051875,644.999362,0.864930,1.550389,5375.085700,5449,15503.891306,match
basic_results/run_20251206_034243/run_M59_ML7_EFC763_EFS5000_run1.log,,,,,,,,,,,,
59,7,763,6000,1,9914.730995,407.538254,0.883210,2.453757,6374.476700,6470,24537.573867,match
basic_results/run_20251206_034243/run_M59_ML7_EFC763_EFS6000_run1.log,,,,,,,,,,,,
59,7,763,7000,1,9325.865666,598.020012,0.898760,1.672185,7374.461300,7459,16721.848421,match
basic_results/run_20251206_034243/run_M59_ML7_EFC763_EFS7000_run1.log,,,,,,,,,,,,
59,7,763,8000,1,56311.878768,446.064672,0.911200,2.241827,8373.956600,8449,22418.273913,match
basic_results/run_20251206_034243/run_M59_ML7_EFC763_EFS8000_run1.log,,,,,,,,,,,,
59,7,763,9000,1,46092.359591,352.234848,0.921540,2.839015,9373.322800,9458,28390.149516,match
basic_results/run_20251206_034243/run_M59_ML7_EFC763_EFS9000_run1.log,,,,,,,,,,,,
59,7,763,10000,1,37598.680306,344.425665,0.929650,2.903384,10373.864400,10474,29033.841014,match
basic_results/run_20251206_034243/run_M59_ML7_EFC763_EFS10000_run1.log,,,,,,,,,,,,
