STAMP,NUM_CENTROIDS,KMEANS_ITER,NPROBE,ELAPSED_s,RECALL,AVG_QUERY_TIME_ms,INDEX_BUILD_TIME_s
c1765_i16_p400,1765,16,400,0,0.9848,5.84,0
c2827_i16_p568,2827,16,568,0,0.983,5.85,0
c1651_i16_p387,1651,16,387,0,0.9866,5.87,0
c1657_i16_p375,1657,16,375,0,0.9862,5.89,0
c1536_i16_p350,1536,16,350,0,0.9841,5.9,0
c1842_i16_p400,1842,16,400,0,0.9834,5.9,0
c1721_i16_p381,1721,16,381,0,0.9853,5.91,0
c1613_i16_p375,1613,16,375,0,0.9856,5.92,0
c3392_i16_p557,3392,16,557,0,0.9796,5.93,0
c2916_i16_p647,2916,16,647,0,0.9857,5.93,0
c3113_i16_p722,3113,16,722,0,0.9882,5.93,0
c3103_i16_p672,3103,16,672,0,0.9855,5.95,0
c3173_i16_p708,3173,16,708,0,0.9868,5.95,0
c1689_i16_p387,1689,16,387,0,0.9869,5.97,0
c1721_i16_p369,1721,16,369,0,0.9848,5.97,0
c1657_i16_p369,1657,16,369,0,0.9858,6.03,0
c1657_i16_p379,1657,16,379,0,0.9863,6.03,0
c1651_i16_p375,1651,16,375,0,0.9856,6.04,0
c1673_i16_p374,1673,16,374,0,0.9858,6.05,0
c1765_i16_p425,1765,16,425,0,0.9868,6.06,0
c1689_i16_p381,1689,16,381,0,0.9866,6.07,0
c1675_i16_p375,1675,16,375,0,0.9862,6.07,0
c2545_i16_p595,2545,16,595,0,0.9872,6.1,0
c2817_i16_p647,2817,16,647,0,0.9873,6.12,0
c1613_i16_p350,1613,16,350,0,0.9833,6.14,0
c3155_i16_p700,3155,16,700,0,0.9869,6.17,0
c3073_i16_p628,3073,16,628,0,0.9851,6.2,0
c3117_i16_p718,3117,16,718,0,0.9875,6.24,0
c3392_i16_p857,3392,16,857,0,0.9897,6.3,0
c3139_i16_p727,3139,16,727,0,0.9872,6.32,0
c2597_i16_p632,2597,16,632,0,0.9876,6.33,0
c1689_i16_p425,1689,16,425,0,0.9885,6.37,0
c3140_i16_p657,3140,16,657,0,0.9852,6.42,0
c2563_i16_p623,2563,16,623,0,0.9878,6.43,0
c1689_i16_p379,1689,16,379,0,0.9863,6.44,0
c1536_i16_p400,1536,16,400,0,0.988,6.52,0
c1842_i16_p450,1842,16,450,0,0.9872,6.52,0
c1613_i16_p425,1613,16,425,0,0.9887,6.6,0
c3277_i16_p818,3277,16,818,0,0.9899,6.65,0
c3002_i16_p734,3002,16,734,0,0.9883,6.65,0
c1383_i16_p350,1383,16,350,0,0.9862,6.72,0
c3335_i16_p823,3335,16,823,0,0.9902,6.72,0
c3229_i16_p843,3229,16,843,0,0.9905,6.85,0
c1679_i16_p391,1679,16,391,0,0.9866,6.91,0
c1383_i16_p450,1383,16,450,0,0.9937,6.96,0
c2060_i16_p531,2060,16,531,0,0.9896,6.96,0
c1689_i16_p450,1689,16,450,0,0.9895,7,0
c2860_i16_p782,2860,16,782,0,0.9907,7.08,0
c2492_i16_p569,2492,16,569,0,0.9857,7.08,0
c1584_i16_p422,1584,16,422,0,0.9888,7.09,0
c1556_i16_p407,1556,16,407,0,0.9883,7.11,0
c3130_i16_p638,3130,16,638,0,0.9838,7.15,0
c1383_i16_p400,1383,16,400,0,0.9901,7.22,0
c2715_i16_p659,2715,16,659,0,0.989,7.29,0
c1536_i16_p450,1536,16,450,0,0.9906,7.32,0
c3030_i16_p758,3030,16,758,0,0.989,7.38,0
c2486_i16_p687,2486,16,687,0,0.9905,7.4,0
c2647_i16_p651,2647,16,651,0,0.9886,7.44,0
c2759_i16_p804,2759,16,804,0,0.9922,7.44,0
c2737_i16_p688,2737,16,688,0,0.9888,7.58,0
c2679_i16_p793,2679,16,793,0,0.9919,7.63,0
c2474_i16_p707,2474,16,707,0,0.9908,7.68,0
c2850_i16_p851,2850,16,851,0,0.9927,7.72,0
c3265_i16_p831,3265,16,831,0,0.9909,7.93,0
c2933_i16_p857,2933,16,857,0,0.9928,8.12,0
c3392_i16_p707,3392,16,707,0,0.986,8.23,0
c2015_i16_p557,2015,16,557,0,0.991,8.64,0
c3285_i16_p810,3285,16,810,0,0.9897,8.68,0
c2664_i16_p834,2664,16,834,0,0.9934,8.95,0
c2015_i16_p707,2015,16,707,0,0.9949,9.36,0
c2592_i16_p812,2592,16,812,0,0.9937,9.45,0
c1556_i16_p557,1556,16,557,0,0.9944,9.59,0
c2474_i16_p857,2474,16,857,0,0.9936,10.29,0
c2666_i16_p609,2666,16,609,0,0.9878,11.77,0
c5561_i16_p1270,5561,16,1270,0,0.9908,6.26,0
c5319_i16_p1270,5319,16,1270,0,0.9912,6.16,0
c5440_i16_p1300,5440,16,1300,0,0.9906,6.72,0
c5440_i16_p1240,5440,16,1240,0,0.9897,6.02,0
c5561_i16_p1300,5561,16,1300,0,0.9914,6.16,0
c5561_i16_p1240,5561,16,1240,0,0.9901,5.95,0
c5319_i16_p1300,5319,16,1300,0,0.9917,5.99,0
c5319_i16_p1240,5319,16,1240,0,0.9907,6.17,0
c5484_i16_p1240,5484,16,1240,0,0.9901,6.16,0
c5440_i16_p1270,5440,16,1270,0,0.9903,6.21,0
c5502_i16_p1244,5502,16,1244,0,0.9897,6.24,0
c5682_i16_p1240,5682,16,1240,0,0.9891,5.50,0
c5561_i16_p1210,5561,16,1210,0,0.9894,5.66,0
c5682_i16_p1270,5682,16,1270,0,0.9899,5.93,0
c5682_i16_p1210,5682,16,1210,0,0.9882,5.67,0
c5440_i16_p1210,5440,16,1210,0,0.9891,5.96,0
c5545_i16_p1230,5545,16,1230,0,0.9889,5.95,0
c5984_i16_p1270,5984,16,1270,0,0.9883,5.77,0
c4896_i16_p1270,4896,16,1270,0,0.9918,6.77,0
c5440_i16_p1428,5440,16,1428,0,0.9920,7.39,0
c5440_i16_p1112,5440,16,1112,0,0.9866,5.63,0
c5984_i16_p1428,5984,16,1428,0,0.9905,6.28,0
c5984_i16_p1112,5984,16,1112,0,0.9837,5.04,0
c4896_i16_p1428,4896,16,1428,0,0.9939,7.62,0
c4896_i16_p1112,4896,16,1112,0,0.9891,5.92,0
c5866_i16_p1321,5866,16,1321,0,0.9896,6.21,0
c4352_i16_p1112,4352,16,1112,0,0.9906,6.55,0
c4896_i16_p954,4896,16,954,0,0.9860,4.60,0
c5440_i16_p954,5440,16,954,0,0.9821,4.71,0
c4352_i16_p1270,4352,16,1270,0,0.9926,6.76,0
c4352_i16_p954,4352,16,954,0,0.9883,5.51,0
c4908_i16_p1257,4908,16,1257,0,0.9911,6.78,0
c4896_i16_p796,4896,16,796,0,0.9799,3.98,0
c5440_i16_p796,5440,16,796,0,0.9774,4.15,0
c4352_i16_p796,4352,16,796,0,0.9844,4.94,0
c5045_i16_p1085,5045,16,1085,0,0.9889,5.75,0
c5168_i16_p954,5168,16,954,0,0.9846,5.13,0
c4624_i16_p954,4624,16,954,0,0.9869,5.32,0
c4896_i16_p1033,4896,16,1033,0,0.9880,5.49,0
c4896_i16_p875,4896,16,875,0,0.9830,5.48,0
c5168_i16_p1033,5168,16,1033,0,0.9870,5.59,0
c5168_i16_p875,5168,16,875,0,0.9825,4.60,0
c4624_i16_p1033,4624,16,1033,0,0.9888,5.83,0
c4624_i16_p875,4624,16,875,0,0.9850,5.07,0
c4832_i16_p932,4832,16,932,0,0.9845,5.02,0
c5032_i16_p954,5032,16,954,0,0.9844,4.97,0
c4760_i16_p954,4760,16,954,0,0.9859,5.21,0
c4896_i16_p993,4896,16,993,0,0.9872,5.19,0
c4896_i16_p915,4896,16,915,0,0.9846,4.76,0
c5032_i16_p993,5032,16,993,0,0.9858,5.31,0
c5032_i16_p915,5032,16,915,0,0.9827,4.74,0
c4760_i16_p993,4760,16,993,0,0.9870,5.46,0
c4760_i16_p915,4760,16,915,0,0.9852,5.42,0
c4973_i16_p935,4973,16,935,0,0.9846,5.24,0
c4964_i16_p954,4964,16,954,0,0.9844,4.78,0
c4828_i16_p954,4828,16,954,0,0.9850,5.51,0
c4896_i16_p973,4896,16,973,0,0.9864,5.64,0
c4896_i16_p935,4896,16,935,0,0.9854,5.22,0
c4964_i16_p973,4964,16,973,0,0.9848,5.25,0
c4964_i16_p935,4964,16,935,0,0.9841,5.03,0
c4828_i16_p973,4828,16,973,0,0.9855,5.40,0
c4828_i16_p935,4828,16,935,0,0.9848,5.16,0
c4868_i16_p951,4868,16,951,0,0.9845,4.72,0
c4930_i16_p954,4930,16,954,0,0.9853,5.21,0
c4862_i16_p954,4862,16,954,0,0.9851,5.65,0
c4896_i16_p963,4896,16,963,0,0.9862,5.23,0
c4896_i16_p945,4896,16,945,0,0.9856,5.23,0
c4930_i16_p963,4930,16,963,0,0.9860,5.23,0
c4930_i16_p945,4930,16,945,0,0.9851,5.18,0
c4862_i16_p963,4862,16,963,0,0.9855,5.40,0
c4862_i16_p945,4862,16,945,0,0.9849,5.37,0
c4874_i16_p961,4874,16,961,0,0.9858,5.27,0
c4928_i16_p954,4928,16,954,0,0.9845,5.47,0
c4864_i16_p954,4864,16,954,0,0.9851,5.34,0
c4896_i16_p958,4896,16,958,0,0.9861,5.30,0
c4896_i16_p950,4896,16,950,0,0.9859,5.25,0
c4928_i16_p958,4928,16,958,0,0.9847,4.43,0
c4928_i16_p950,4928,16,950,0,0.9843,5.13,0
c4864_i16_p958,4864,16,958,0,0.9853,5.16,0
c4864_i16_p950,4864,16,950,0,0.9850,5.23,0
c4884_i16_p951,4884,16,951,0,0.9848,5.36,0
c4137_i16_p800,4137,16,800,0,0.9848,5.05,0
c5769_i16_p800,5769,16,800,0,0.9751,3.30,0
c2505_i16_p800,2505,16,800,0,0.9936,7.76,0
c4137_i16_p1274,4137,16,1274,0,0.9942,7.63,0
c4137_i16_p326,4137,16,326,0,0.9505,2.53,0
c5769_i16_p1274,5769,16,1274,0,0.9893,5.94,0
c5769_i16_p326,5769,16,326,0,0.9396,2.08,0
c2505_i16_p1274,2505,16,1274,0,0.9986,12.09,0
c2505_i16_p326,2505,16,326,0,0.9681,3.04,0
c5534_i16_p657,5534,16,657,0,0.9691,3.64,0
c7401_i16_p800,7401,16,800,0,0.9667,3.69,0
c7401_i16_p1274,7401,16,1274,0,0.9829,5.36,0
c7401_i16_p326,7401,16,326,0,0.9311,2.09,0
c5653_i16_p776,5653,16,776,0,0.9751,3.49,0
c4491_i16_p678,4491,16,678,0,0.9789,3.66,0
c6123_i16_p678,6123,16,678,0,0.9679,3.79,0
c2859_i16_p678,2859,16,678,0,0.9874,6.13,0
c4491_i16_p1152,4491,16,1152,0,0.9900,6.87,0
c4491_i16_p204,4491,16,204,0,0.9262,1.81,0
c6123_i16_p1152,6123,16,1152,0,0.9855,5.43,0
c6123_i16_p204,6123,16,204,0,0.9148,1.54,0
c2859_i16_p1152,2859,16,1152,0,0.9967,10.33,0
c2859_i16_p204,2859,16,204,0,0.9427,1.87,0
c5062_i16_p979,5062,16,979,0,0.9864,5.26,0
c3625_i16_p932,3625,16,932,0,0.9898,6.96,0
c4962_i16_p745,4962,16,745,0,0.9771,4.47,0
c5563_i16_p494,5563,16,494,0,0.9604,2.86,0
c4370_i16_p341,4370,16,341,0,0.9510,2.53,0
c4617_i16_p737,4617,16,737,0,0.9807,4.49,0
c3750_i16_p989,3750,16,989,0,0.9907,6.75,0
c3702_i16_p371,3702,16,371,0,0.9617,3.03,0
c6058_i16_p627,6058,16,627,0,0.9641,3.21,0
c2991_i16_p668,2991,16,668,0,0.9863,5.66,0
c5070_i16_p517,5070,16,517,0,0.9648,3.34,0
