variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
baseline,0,0,0,0,0,0,0,51,7,648,648,3875.853998,3881.143250, 464.747679, 0.990220, 2.151705, 28370.847200, 21661, 21517.052037
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS648/baseline/run_20251203_221802_452.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,51,7,648,648,3827.100537,3832.893392, 466.883745, 0.990220, 2.141861, 28370.847200, 21661, 21418.608184
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS648/no_simd/run_20251203_221831_852.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,51,7,648,648,3767.187381,3772.734332, 464.311771, 0.990220, 2.153725, 28370.847200, 21661, 21537.252810
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS648/no_pruning/run_20251203_221900_823.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,51,7,648,648,3774.908499,3780.764744, 464.453692, 0.990220, 2.153067, 28370.847200, 21661, 21530.671794
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS648/heap/run_20251203_221929_796.log,1,,,,,,,,,,,,,,,,,,
dynamic_struct,0,0,0,0,0,1,0,51,7,648,648,3816.596652,3822.254352, 464.622155, 0.990220, 2.152287, 28370.847200, 21661, 21522.865173
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS648/dynamic_struct/run_20251203_221958_779.log,1,,,,,,,,,,,,,,,,,,
no_reorder,0,0,0,0,0,0,1,51,7,648,648,3879.507669,3885.048918, 450.185605, 0.990220, 2.221306, 28370.847200, 21661, 22213.060333
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS648/no_reorder/run_20251203_222028_115.log,1,,,,,,,,,,,,,,,,,,
dynamic_with_opts,0,0,0,0,0,1,0,51,7,648,648,3724.794529,3729.766111, 467.255417, 0.990220, 2.140157, 28370.847200, 21661, 21401.571041
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS648/dynamic_with_opts/run_20251203_222059_296.log,1,,,,,,,,,,,,,,,,,,
baseline,0,0,0,0,0,0,0,51,7,648,660,3881.181581,3886.577207, 454.406134, 0.990610, 2.200675, 28830.791300, 21901, 22006.745163
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS660/baseline/run_20251203_222128_172.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,51,7,648,660,3897.921791,3902.864719, 449.029100, 0.990610, 2.227027, 28830.791300, 21901, 22270.271570
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS660/no_simd/run_20251203_222157_839.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,51,7,648,660,3857.413032,3863.286238, 444.898974, 0.990610, 2.247701, 28830.791300, 21901, 22477.012953
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS660/no_pruning/run_20251203_222227_752.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,51,7,648,660,3857.264451,3862.855165, 445.903336, 0.990610, 2.242639, 28830.791300, 21901, 22426.385253
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS660/heap/run_20251203_222257_806.log,1,,,,,,,,,,,,,,,,,,
dynamic_struct,0,0,0,0,0,1,0,51,7,648,660,3828.663847,3833.620371, 382.765904, 0.990610, 2.612563, 28830.791300, 21901, 26125.629013
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS660/dynamic_struct/run_20251203_222327_861.log,1,,,,,,,,,,,,,,,,,,
no_reorder,0,0,0,0,0,0,1,51,7,648,660,3825.855267,3831.098253, 447.727709, 0.990610, 2.233500, 28830.791300, 21901, 22335.003630
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS660/no_reorder/run_20251203_222401_886.log,1,,,,,,,,,,,,,,,,,,
dynamic_with_opts,0,0,0,0,0,1,0,51,7,648,660,3825.595054,3830.858739, 447.115363, 0.990610, 2.236559, 28830.791300, 21901, 22365.592487
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS660/dynamic_with_opts/run_20251203_222433_008.log,1,,,,,,,,,,,,,,,,,,
baseline,0,0,0,0,0,0,0,51,7,648,680,3817.807678,3822.877365, 435.911167, 0.991110, 2.294045, 29596.469900, 22402, 22940.453834
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS680/baseline/run_20251203_222502_999.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,51,7,648,680,3776.239379,3781.513965, 434.008512, 0.991110, 2.304102, 29596.469900, 22402, 23041.022732
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS680/no_simd/run_20251203_222533_564.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,51,7,648,680,3769.656568,3774.553789, 440.135776, 0.991110, 2.272026, 29596.469900, 22402, 22720.261660
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS680/no_pruning/run_20251203_222604_182.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,51,7,648,680,4014.504273,4019.929853, 318.552745, 0.991110, 3.139198, 29596.469900, 22402, 31391.975575
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS680/heap/run_20251203_222634_473.log,1,,,,,,,,,,,,,,,,,,
dynamic_struct,0,0,0,0,0,1,0,51,7,648,680,4324.119877,4330.355079, 105.841325, 0.991110, 9.448105, 29596.469900, 22402, 94481.054177
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS680/dynamic_struct/run_20251203_222714_270.log,1,,,,,,,,,,,,,,,,,,
no_reorder,0,0,0,0,0,0,1,51,7,648,680,4662.622902,4668.517821, 422.690430, 0.991110, 2.365798, 29596.469900, 22402, 23657.975866
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS680/no_reorder/run_20251203_222859_517.log,1,,,,,,,,,,,,,,,,,,
dynamic_with_opts,0,0,0,0,0,1,0,51,7,648,680,4026.452860,4031.923948, 392.576418, 0.991110, 2.547275, 29596.469900, 22402, 25472.747562
results/ablation_20251203_221802/params_M51_ML7_EFC648_EFS680/dynamic_with_opts/run_20251203_222934_890.log,1,,,,,,,,,,,,,,,,,,
