variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
nothing,1,1,1,1,1,1,1,59,5,763,435,4183.807854,5656.790214, 338.733955, 0.000000, 2.952169, 21526.131100, 17077, 29521.693529,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS435/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,440,4044.235529,4049.605751, 586.445895, 0.983580, 1.705187, 21750.544200, 17372, 17051.871415,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS440/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,440,4390.065026,4397.380510, 528.019134, 0.983580, 1.893871, 21750.544200, 17372, 18938.707618,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS440/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,440,4105.160240,4110.989119, 589.974360, 0.983580, 1.694989, 21750.544200, 17372, 16949.889131,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS440/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,440,4250.337867,4255.403773, 601.869065, 0.983580, 1.661491, 21750.544200, 17372, 16614.909432,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS440/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,440,4196.234809,5613.965986, 285.831511, 0.000000, 3.498565, 21744.979700, 17245, 34985.645820,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS440/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,440,3942.965511,3949.634724, 499.532006, 0.983580, 2.001874, 21750.544200, 17372, 20018.737306,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS440/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,440,4044.327492,4050.022999, 601.404559, 0.983580, 1.662774, 21750.544200, 17372, 16627.742261,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS440/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,440,4103.551446,4108.990547, 586.781777, 0.983580, 1.704211, 21750.544200, 17372, 17042.110711,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS440/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,440,4074.487438,4079.728173, 588.645715, 0.983580, 1.698815, 21750.544200, 17372, 16988.147101,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS440/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,440,4005.276696,5519.240875, 332.972615, 0.000000, 3.003250, 21744.979700, 17245, 30032.499815,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS440/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,445,4136.683344,4143.086711, 587.279978, 0.983830, 1.702765, 21969.309700, 17509, 17027.653559,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS445/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,445,4032.959837,4038.889701, 575.932817, 0.983830, 1.736314, 21969.309700, 17509, 17363.136310,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS445/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,445,4221.333750,4227.723404, 577.719875, 0.983830, 1.730943, 21969.309700, 17509, 17309.426986,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS445/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,445,3958.738627,3964.701455, 577.680807, 0.983830, 1.731060, 21969.309700, 17509, 17310.597620,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS445/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,445,4190.219314,5642.349929, 361.156415, 0.000000, 2.768883, 21963.559800, 17382, 27688.833945,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS445/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,445,4095.255302,4100.859609, 482.853496, 0.983830, 2.071022, 21969.309700, 17509, 20710.215589,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS445/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,445,4100.725520,4105.797282, 490.208438, 0.983830, 2.039949, 21969.309700, 17509, 20399.485646,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS445/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,445,4054.211017,4059.397072, 580.345344, 0.983830, 1.723112, 21969.309700, 17509, 17231.119544,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS445/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,445,4117.345391,4123.410400, 592.112105, 0.983830, 1.688869, 21969.309700, 17509, 16888.693739,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS445/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,445,4050.937960,5555.728145, 326.858612, 0.000000, 3.059427, 21963.559800, 17382, 30594.268055,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS445/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,450,4161.237436,4167.063680, 600.354756, 0.984130, 1.665682, 22187.134200, 17689, 16656.818155,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS450/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,450,4235.197371,4241.198023, 575.729951, 0.984130, 1.736925, 22187.134200, 17689, 17369.254430,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS450/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,450,4102.516828,4108.809228, 571.949001, 0.984130, 1.748408, 22187.134200, 17689, 17484.076350,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS450/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,450,4024.043147,4029.540106, 567.239239, 0.984130, 1.762925, 22187.134200, 17689, 17629.245846,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS450/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,450,4650.786755,7752.976279, 352.850353, 0.000000, 2.834063, 22181.763100, 17563, 28340.626294,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS450/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,450,4161.203551,4167.873820, 490.379604, 0.984130, 2.039237, 22187.134200, 17689, 20392.365259,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS450/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,450,4042.499253,4047.541228, 573.854151, 0.984130, 1.742603, 22187.134200, 17689, 17426.030601,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS450/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,450,4210.905330,4216.461925, 489.473719, 0.984130, 2.043011, 22187.134200, 17689, 20430.106068,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS450/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,450,4204.807504,4210.024629, 572.019082, 0.984130, 1.748193, 22187.134200, 17689, 17481.934290,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS450/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,450,4087.241790,5566.482515, 303.074968, 0.000000, 3.299514, 22181.763100, 17563, 32995.136665,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS450/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,455,4072.886400,4078.558934, 569.562438, 0.984420, 1.755734, 22405.186000, 17879, 17557.337588,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS455/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,455,4050.398749,4057.099100, 557.270507, 0.984420, 1.794461, 22405.186000, 17879, 17944.606570,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS455/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,455,4283.081617,4289.976773, 544.347224, 0.984420, 1.837063, 22405.186000, 17879, 18370.627346,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS455/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,455,4076.360009,4081.689644, 554.046168, 0.984420, 1.804904, 22405.186000, 17879, 18049.037388,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS455/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,455,4326.181407,5828.944010, 351.272067, 0.000000, 2.846796, 22399.768300, 17752, 28467.962413,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS455/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,455,4172.862766,4178.386497, 481.070752, 0.984420, 2.078696, 22405.186000, 17879, 20786.963182,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS455/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,455,3921.244895,3926.442685, 602.917793, 0.984420, 1.658601, 22405.186000, 17879, 16586.009089,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS455/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,455,3950.439404,3955.495104, 570.202553, 0.984420, 1.753763, 22405.186000, 17879, 17537.627533,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS455/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,455,3995.905889,4000.886022, 502.439761, 0.984420, 1.990288, 22405.186000, 17879, 19902.883433,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS455/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,455,4027.615604,5503.805389, 316.325482, 0.000000, 3.161301, 22399.768300, 17752, 31613.007973,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS455/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,460,4208.909630,4214.396696, 560.788433, 0.984790, 1.783204, 22623.333300, 18021, 17832.036836,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS460/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,460,4056.153443,4062.020674, 559.894030, 0.984790, 1.786052, 22623.333300, 18021, 17860.522630,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS460/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,460,4058.411395,4064.097218, 471.035484, 0.984790, 2.122982, 22623.333300, 18021, 21229.823085,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS460/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,460,4038.970372,4044.576965, 567.968512, 0.984790, 1.760661, 22623.333300, 18021, 17606.609858,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS460/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,460,3992.765322,5356.089307, 343.830354, 0.000000, 2.908411, 22617.824900, 17894, 29084.110485,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS460/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,460,4063.184795,4068.886397, 469.680621, 0.984790, 2.129106, 22623.333300, 18021, 21291.063652,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS460/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,460,4097.562186,4102.937110, 569.099475, 0.984790, 1.757162, 22623.333300, 18021, 17571.620487,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS460/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,460,4755.803115,4763.528885, 508.604409, 0.984790, 1.966165, 22623.333300, 18021, 19661.646317,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS460/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,460,4063.208075,4069.012672, 562.725478, 0.984790, 1.777065, 22623.333300, 18021, 17770.654426,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS460/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,460,4128.135764,5610.175188, 313.285594, 0.000000, 3.191976, 22617.824900, 17894, 31919.756943,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS460/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,465,4334.777435,4340.298376, 551.094610, 0.985010, 1.814570, 22839.300400, 18132, 18145.704615,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS465/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,465,4027.545822,4032.597515, 564.291135, 0.985010, 1.772135, 22839.300400, 18132, 17721.348747,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS465/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,465,4305.394425,4311.254987, 549.538941, 0.985010, 1.819707, 22839.300400, 18132, 18197.072601,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS465/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,465,4064.075448,4069.259488, 543.978823, 0.985010, 1.838307, 22839.300400, 18132, 18383.068571,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS465/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,465,4178.683045,5647.521174, 341.689028, 0.000000, 2.926638, 22834.123800, 18005, 29266.377239,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS465/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,465,4035.490988,4041.349445, 469.961871, 0.985010, 2.127832, 22839.300400, 18132, 21278.321954,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS465/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,465,4234.250656,4239.493562, 551.960257, 0.985010, 1.811725, 22839.300400, 18132, 18117.246453,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS465/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,465,4073.821803,4078.977107, 551.894392, 0.985010, 1.811941, 22839.300400, 18132, 18119.408623,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS465/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,465,4289.306042,4295.887323, 550.376755, 0.985010, 1.816937, 22839.300400, 18132, 18169.371986,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS465/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,465,4044.016020,5426.968083, 252.312357, 0.000000, 3.963341, 22834.123800, 18005, 39633.413591,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS465/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,470,4056.633390,4062.084853, 538.301723, 0.985260, 1.857694, 23055.537800, 18314, 18576.942216,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS470/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,470,4007.462707,4012.573536, 536.934332, 0.985260, 1.862425, 23055.537800, 18314, 18624.251437,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS470/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,470,4074.514739,4079.516763, 546.302915, 0.985260, 1.830486, 23055.537800, 18314, 18304.862988,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS470/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,470,4031.133997,4036.613762, 461.891802, 0.985260, 2.165009, 23055.537800, 18314, 21650.091984,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS470/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,470,4147.343244,5470.552872, 333.970778, 0.000000, 2.994274, 23050.289400, 18188, 29942.739514,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS470/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,470,4093.880536,4099.243118, 461.824645, 0.985260, 2.165324, 23055.537800, 18314, 21653.240291,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS470/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,470,4043.534843,4048.671445, 544.588357, 0.985260, 1.836249, 23055.537800, 18314, 18362.493209,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS470/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,470,4025.255425,4030.996596, 543.179392, 0.985260, 1.841012, 23055.537800, 18314, 18410.124082,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS470/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,470,4017.838820,4022.927190, 546.944933, 0.985260, 1.828338, 23055.537800, 18314, 18283.376241,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS470/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,470,4459.957070,5779.182415, 304.479785, 0.000000, 3.284290, 23050.289400, 18188, 32842.902823,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS470/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,475,4058.600088,4064.448381, 538.519381, 0.985530, 1.856943, 23272.199300, 18466, 18569.433822,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS475/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,475,4258.505804,4264.482723, 456.308751, 0.985530, 2.191499, 23272.199300, 18466, 21914.986231,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS475/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,475,4055.334114,4061.044483, 530.272691, 0.985530, 1.885822, 23272.199300, 18466, 18858.221746,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS475/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,475,4067.243734,4072.679453, 534.187390, 0.985530, 1.872002, 23272.199300, 18466, 18720.022568,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS475/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,475,4088.647545,5484.302005, 269.775382, 0.000000, 3.706787, 23266.813000, 18340, 37067.874538,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS475/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,475,4047.730343,4053.236887, 450.909803, 0.985530, 2.217738, 23272.199300, 18466, 22177.384335,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS475/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,475,4123.004916,4127.939037, 547.047503, 0.985530, 1.827995, 23272.199300, 18466, 18279.948162,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS475/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,475,4177.571191,4182.583990, 553.622139, 0.985530, 1.806286, 23272.199300, 18466, 18062.861459,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS475/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,475,4070.124701,4075.965498, 526.775783, 0.985530, 1.898341, 23272.199300, 18466, 18983.408722,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS475/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,475,4363.229005,5902.930360, 296.837665, 0.000000, 3.368845, 23266.813000, 18340, 33688.447203,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS475/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,480,4121.051541,4127.222386, 538.559257, 0.985810, 1.856806, 23486.460300, 18611, 18568.058898,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS480/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,480,4097.687476,4103.627500, 524.647201, 0.985810, 1.906043, 23486.460300, 18611, 19060.427601,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS480/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,480,4179.818068,4185.677854, 527.494125, 0.985810, 1.895756, 23486.460300, 18611, 18957.557114,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS480/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,480,4069.077968,4074.923592, 528.939904, 0.985810, 1.890574, 23486.460300, 18611, 18905.739447,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS480/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,480,4195.657137,5915.891495, 324.622098, 0.000000, 3.080505, 23481.322400, 18485, 30805.050153,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS480/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,480,4124.213847,4130.388795, 447.716777, 0.985810, 2.233555, 23486.460300, 18611, 22335.548991,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS480/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,480,4499.393892,4505.715917, 520.043226, 0.985810, 1.922917, 23486.460300, 18611, 19229.170761,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS480/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,480,4337.741319,4343.621014, 533.335685, 0.985810, 1.874992, 23486.460300, 18611, 18749.917338,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS480/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,480,4080.155860,4085.238185, 528.079076, 0.985810, 1.893656, 23486.460300, 18611, 18936.557897,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS480/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,480,4131.853000,5643.886457, 299.838918, 0.000000, 3.335124, 23481.322400, 18485, 33351.240948,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS480/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,485,4350.195520,4356.153767, 446.574458, 0.986090, 2.239268, 23702.490800, 18735, 22392.682408,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS485/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,485,4119.201861,4126.171280, 515.709559, 0.986090, 1.939076, 23702.490800, 18735, 19390.759426,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS485/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,485,4248.780055,4254.637428, 448.351027, 0.986090, 2.230395, 23702.490800, 18735, 22303.952501,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS485/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,485,4153.364894,4158.944665, 523.286239, 0.986090, 1.911000, 23702.490800, 18735, 19109.999955,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS485/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,485,4066.823542,5637.766460, 325.695144, 0.000000, 3.070356, 23697.230000, 18609, 30703.558831,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS485/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,485,4133.245743,4139.142654, 444.950808, 0.986090, 2.247439, 23702.490800, 18735, 22474.394509,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS485/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,485,4129.667202,4134.755625, 528.003189, 0.986090, 1.893928, 23702.490800, 18735, 18939.279564,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS485/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,485,4369.093188,4375.099756, 518.500429, 0.986090, 1.928639, 23702.490800, 18735, 19286.387142,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS485/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,485,4106.852761,4111.894114, 524.572447, 0.986090, 1.906314, 23702.490800, 18735, 19063.143821,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS485/no_simd/run_stdout_1.log,1
nothing,1,1,1,1,1,1,1,59,5,763,485,4093.902253,5603.199736, 294.472580, 0.000000, 3.395902, 23697.230000, 18609, 33959.019149,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS485/nothing/run_stdout_1.log,1
dynamic_struct,0,0,0,0,0,1,0,59,5,763,490,4085.542834,4090.975179, 508.607335, 0.986420, 1.966153, 23917.840800, 18838, 19661.533210,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS490/dynamic_struct/run_stdout_1.log,1
dynamic_with_opts,0,0,0,0,0,1,0,59,5,763,490,4229.310106,4234.952111, 450.753640, 0.986420, 2.218507, 23917.840800, 18838, 22185.067674,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS490/dynamic_with_opts/run_stdout_1.log,1
full,0,0,0,0,0,0,0,59,5,763,490,4224.056798,4229.686409, 514.433619, 0.986420, 1.943885, 23917.840800, 18838, 19438.853976,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS490/full/run_stdout_1.log,1
heap,0,0,0,0,1,0,0,59,5,763,490,4137.827847,4143.775171, 513.232840, 0.986420, 1.948433, 23917.840800, 18838, 19484.333855,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS490/heap/run_stdout_1.log,1
no_csr,1,0,0,0,0,0,0,59,5,763,490,4376.590595,5839.090565, 319.010189, 0.000000, 3.134696, 23911.983500, 18712, 31346.961115,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS490/no_csr/run_stdout_1.log,1
no_prefetch,0,1,0,0,0,0,0,59,5,763,490,4091.977642,4097.742779, 379.829846, 0.986420, 2.632758, 23917.840800, 18838, 26327.578293,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS490/no_prefetch/run_stdout_1.log,1
no_pruning,0,0,0,1,0,0,0,59,5,763,490,4155.929077,4161.514334, 521.391503, 0.986420, 1.917945, 23917.840800, 18838, 19179.445647,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS490/no_pruning/run_stdout_1.log,1
no_reorder,0,0,0,0,0,0,1,59,5,763,490,4356.934872,4364.024725, 513.927190, 0.986420, 1.945801, 23917.840800, 18838, 19458.009218,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS490/no_reorder/run_stdout_1.log,1
no_simd,0,0,1,0,0,0,0,59,5,763,490,4067.138931,4072.242713, 521.826585, 0.986420, 1.916345, 23917.840800, 18838, 19163.454467,results/ablation_20251205_022349/params_M59_ML5_EFC763_EFS490/no_simd/run_stdout_1.log,1
