timestamp,step,type,C,P,I,recall,time_ms,reward,neighbor_index,event
2025/11/22 3:54,7,neighbor,9006,255,16,0.9968,0.86,953.107128,2,
2025/11/22 6:46,28,neighbor,8326,324,16,0.998,0.86,1057.082451,1,
2025/11/22 4:02,7,neighbor,9424,245,16,0.9962,0.87,897.988505,6,
2025/11/22 5:43,23,neighbor,8170,324,16,0.9982,0.87,1064.282673,9,
2025/11/22 5:43,23,best,8170,324,16,0.9982,0.87,1064.282673,9,***NEW_BEST(neighbor)***
2025/11/22 5:43,24,current,8170,324,16,0.9982,0.87,1064.282673,,
2025/11/22 5:59,24,current,8170,324,16,0.9982,0.87,1064.282673,,STEP_DOWN
2025/11/22 5:59,25,current,8170,324,16,0.9982,0.87,1064.282673,,
2025/11/22 6:14,25,current,8170,324,16,0.9982,0.87,1064.282673,,STEP_DOWN
2025/11/22 6:14,26,current,8170,324,16,0.9982,0.87,1064.282673,,
2025/11/22 6:29,26,current,8170,324,16,0.9982,0.87,1064.282673,,STEP_DOWN
2025/11/22 6:29,27,current,8170,324,16,0.9982,0.87,1064.282673,,
2025/11/22 6:45,27,current,8170,324,16,0.9982,0.87,1064.282673,,STEP_DOWN
2025/11/22 6:45,28,current,8170,324,16,0.9982,0.87,1064.282673,,
2025/11/22 7:02,28,current,8170,324,16,0.9982,0.87,1064.282673,,STEP_DOWN
2025/11/22 7:02,29,current,8170,324,16,0.9982,0.87,1064.282673,,
2025/11/22 7:17,29,current,8170,324,16,0.9982,0.87,1064.282673,,STEP_DOWN
2025/11/22 7:17,30,current,8170,324,16,0.9982,0.87,1064.282673,,
2025/11/22 7:28,30,current,8170,324,16,0.9982,0.87,1064.282673,,STEP_DOWN
2025/11/22 7:28,31,current,8170,324,16,0.9982,0.87,1064.282673,,
2025/11/22 7:40,31,current,9589,343,16,0.9982,0.87,1064.282673,,BIG_JUMP
2025/11/22 4:16,8,neighbor,9215,250,16,0.997,0.88,946.969696,4,
2025/11/22 4:10,8,neighbor,9319,255,16,0.997,0.9,925.925925,1,
2025/11/22 5:27,16,neighbor,10999,99,16,0.9838,1.05,377.928949,6,
2025/11/22 5:31,17,neighbor,10999,99,16,0.9838,1.05,377.928949,6,
2025/11/22 5:33,18,neighbor,10999,99,16,0.9838,1.05,377.928949,6,
2025/11/22 5:35,19,neighbor,10999,99,16,0.9838,1.05,377.928949,6,
2025/11/22 5:36,20,neighbor,10999,99,16,0.9838,1.05,377.928949,6,
2025/11/22 5:38,21,neighbor,10999,99,16,0.9838,1.05,377.928949,6,
2025/11/22 5:40,22,neighbor,10999,99,16,0.9838,1.05,377.928949,6,
2025/11/22 5:41,23,neighbor,10999,99,16,0.9838,1.05,377.928949,6,
2025/11/22 3:33,5,neighbor,8593,296,16,0.9986,1.06,907.111755,9,
2025/11/22 3:06,3,neighbor,11726,129,16,0.9896,1.08,477.281404,6,
2025/11/22 5:30,16,neighbor,5977,99,16,0.9918,1.08,538.329026,8,
2025/11/22 5:31,17,neighbor,5977,99,16,0.9918,1.08,538.329026,8,
2025/11/22 5:33,18,neighbor,5977,99,16,0.9918,1.08,538.329026,8,
2025/11/22 5:35,19,neighbor,5977,99,16,0.9918,1.08,538.329026,8,
2025/11/22 5:36,20,neighbor,5977,99,16,0.9918,1.08,538.329026,8,
2025/11/22 5:38,21,neighbor,5977,99,16,0.9918,1.08,538.329026,8,
2025/11/22 5:40,22,neighbor,5977,99,16,0.9918,1.08,538.329026,8,
2025/11/22 5:41,23,neighbor,5977,99,16,0.9918,1.08,538.329026,8,
2025/11/22 5:41,22,neighbor,8550,133,16,0.9942,1.14,592.69796,9,
2025/11/22 5:23,16,neighbor,8488,99,16,0.9888,1.18,419.533478,4,
2025/11/22 5:31,17,neighbor,8488,99,16,0.9888,1.18,419.533478,4,
2025/11/22 5:33,18,neighbor,8488,99,16,0.9888,1.18,419.533478,4,
2025/11/22 5:35,19,neighbor,8488,99,16,0.9888,1.18,419.533478,4,
2025/11/22 5:36,20,neighbor,8488,99,16,0.9888,1.18,419.533478,4,
2025/11/22 5:38,21,neighbor,8488,99,16,0.9888,1.18,419.533478,4,
2025/11/22 5:40,22,neighbor,8488,99,16,0.9888,1.18,419.533478,4,
2025/11/22 5:41,23,neighbor,8488,99,16,0.9888,1.18,419.533478,4,
2025/11/22 5:07,11,neighbor,9518,126,16,0.989,1.2,416.666666,6,
2025/11/22 5:11,12,neighbor,9518,126,16,0.989,1.2,416.666666,6,
2025/11/22 5:12,13,neighbor,9518,126,16,0.989,1.2,416.666666,6,
2025/11/22 5:13,14,neighbor,9518,126,16,0.989,1.2,416.666666,6,
2025/11/22 5:14,15,neighbor,9518,126,16,0.989,1.2,416.666666,6,
2025/11/22 5:03,11,neighbor,7007,126,16,0.9934,1.27,504.744598,4,
2025/11/22 5:11,12,neighbor,7007,126,16,0.9934,1.27,504.744598,4,
2025/11/22 5:12,13,neighbor,7007,126,16,0.9934,1.27,504.744598,4,
2025/11/22 5:13,14,neighbor,7007,126,16,0.9934,1.27,504.744598,4,
2025/11/22 5:14,15,neighbor,7007,126,16,0.9934,1.27,504.744598,4,
2025/11/22 3:02,3,neighbor,10052,129,16,0.9908,1.32,416.250415,4,
2025/11/22 2:52,2,neighbor,10052,213,16,0.997,1.34,621.890546,6,
2025/11/22 2:52,2,best,10052,213,16,0.997,1.34,621.890546,6,***NEW_BEST(neighbor)***
2025/11/22 2:57,3,current,10052,213,16,0.997,1.34,621.890546,,
2025/11/22 3:11,3,current,10052,213,16,0.997,1.34,621.890546,,STEP_DOWN
2025/11/22 3:11,4,current,10052,213,16,0.997,1.34,621.890546,,
2025/11/22 3:31,5,neighbor,10052,213,16,0.997,1.34,621.890546,6,
2025/11/22 5:54,24,neighbor,10681,198,16,0.9952,1.36,532.821823,6,
2025/11/22 5:09,11,neighbor,4496,126,16,0.995,1.38,517.598343,8,
2025/11/22 5:11,12,neighbor,4496,126,16,0.995,1.38,517.598343,8,
2025/11/22 5:12,13,neighbor,4496,126,16,0.995,1.38,517.598343,8,
2025/11/22 5:13,14,neighbor,4496,126,16,0.995,1.38,517.598343,8,
2025/11/22 5:14,15,neighbor,4496,126,16,0.995,1.38,517.598343,8,
2025/11/22 7:55,32,neighbor,12100,217,16,0.9958,1.41,537.287771,6,
2025/11/22 8:03,33,neighbor,12100,217,16,0.9958,1.41,537.287771,4,
2025/11/22 8:08,33,neighbor,14611,217,16,0.9936,1.43,454.091362,6,
2025/11/22 2:55,2,neighbor,6704,213,16,0.9968,1.46,561.419267,8,
2025/11/22 3:45,6,neighbor,9633,234,16,0.9968,1.47,557.600088,6,
2025/11/22 5:14,14,neighbor,5710,177,16,0.9954,1.47,500.200079,9,
2025/11/22 5:18,16,neighbor,10999,225,16,0.9954,1.47,500.200079,1,
2025/11/22 5:31,17,neighbor,10999,225,16,0.9954,1.47,500.200079,1,
2025/11/22 5:33,18,neighbor,10999,225,16,0.9954,1.47,500.200079,1,
2025/11/22 5:35,19,neighbor,10999,225,16,0.9954,1.47,500.200079,1,
2025/11/22 5:36,20,neighbor,10999,225,16,0.9954,1.47,500.200079,1,
2025/11/22 5:38,21,neighbor,10999,225,16,0.9954,1.47,500.200079,1,
2025/11/22 5:40,22,neighbor,10999,225,16,0.9954,1.47,500.200079,1,
2025/11/22 5:41,23,neighbor,10999,225,16,0.9954,1.47,500.200079,1,
2025/11/22 3:28,4,neighbor,9215,171,16,0.9952,1.48,489.620054,8,
2025/11/22 3:08,3,neighbor,8378,129,16,0.9936,1.49,435.805804,8,
2025/11/22 3:13,4,neighbor,10889,213,16,0.9954,1.49,493.485984,1,
2025/11/22 3:30,4,neighbor,9645,190,16,0.995,1.51,473.036896,9,
2025/11/22 3:41,6,neighbor,9215,234,16,0.997,1.51,551.876379,4,
2025/11/22 5:16,15,neighbor,8488,225,16,0.9984,1.51,624.765712,9,
2025/11/22 5:16,16,current,8488,225,16,0.9984,1.51,624.765712,,
2025/11/22 5:31,17,current,8488,225,16,0.9984,1.51,624.765712,,
2025/11/22 5:33,18,current,8488,225,16,0.9984,1.51,624.765712,,
2025/11/22 5:35,18,neighbor,8686,239,16,0.9972,1.51,561.230216,9,
2025/11/22 5:35,19,current,8488,225,16,0.9984,1.51,624.765712,,
2025/11/22 5:36,20,current,8488,225,16,0.9984,1.51,624.765712,,
2025/11/22 5:38,21,current,8488,225,16,0.9984,1.51,624.765712,,
2025/11/22 5:40,22,current,8488,225,16,0.9984,1.51,624.765712,,
2025/11/22 5:41,23,current,8488,225,16,0.9984,1.51,624.765712,,
2025/11/22 3:15,4,neighbor,9215,213,16,0.9962,1.52,513.980262,2,
2025/11/22 3:31,5,neighbor,9215,213,16,0.9962,1.52,513.980262,4,
2025/11/22 4:20,8,neighbor,9319,250,16,0.997,1.52,548.245613,6,
2025/11/22 4:33,9,neighbor,9215,251,16,0.997,1.53,544.662309,4,
2025/11/22 4:37,9,neighbor,9267,251,16,0.9964,1.53,518.726008,6,
2025/11/22 4:46,10,neighbor,9215,251,16,0.997,1.53,544.662309,4,
2025/11/22 3:04,3,neighbor,11726,297,16,0.996,1.54,499.500499,5,
2025/11/22 4:43,9,neighbor,9219,257,16,0.9968,1.54,532.25463,9,
2025/11/22 4:44,10,neighbor,9247,255,16,0.9978,1.54,579.777365,1,
2025/11/22 4:46,10,neighbor,9183,255,16,0.9972,1.54,550.29716,2,
2025/11/22 3:35,6,neighbor,9633,255,16,0.997,1.55,537.634408,1,
2025/11/22 4:31,9,neighbor,9215,259,16,0.997,1.55,537.634408,3,
2025/11/22 4:46,10,neighbor,9215,259,16,0.997,1.55,537.634408,3,
2025/11/22 2:48,2,neighbor,8378,213,16,0.998,1.56,582.750582,4,
2025/11/22 2:59,3,neighbor,8378,213,16,0.998,1.56,582.750582,2,
2025/11/22 3:31,5,neighbor,8378,213,16,0.998,1.56,582.750582,8,
2025/11/22 3:37,6,neighbor,8797,255,16,0.9982,1.56,593.54226,2,
2025/11/22 4:35,9,neighbor,9267,259,16,0.9966,1.56,516.956162,5,
2025/11/22 4:54,10,neighbor,9183,251,16,0.9972,1.56,543.242068,8,
2025/11/22 4:56,10,neighbor,9191,256,16,0.9968,1.56,525.430853,9,
2025/11/22 7:58,32,neighbor,7078,217,16,0.9968,1.56,525.430853,8,
2025/11/22 3:52,7,neighbor,9424,255,16,0.9964,1.57,505.510059,1,
2025/11/22 4:24,8,neighbor,9111,250,16,0.9974,1.57,549.088512,8,
2025/11/22 3:19,4,neighbor,10052,171,16,0.994,1.58,421.940928,4,
2025/11/22 4:41,9,neighbor,9163,251,16,0.9968,1.58,518.779829,8,
2025/11/22 2:45,2,neighbor,10052,297,16,0.9976,1.59,551.693699,1,
2025/11/22 2:59,3,neighbor,10052,297,16,0.9976,1.59,551.693699,3,
2025/11/22 3:31,5,neighbor,10052,297,16,0.9976,1.59,551.693699,5,
2025/11/22 5:56,24,neighbor,5659,198,16,0.9968,1.6,512.295081,8,
2025/11/22 4:22,8,neighbor,9111,260,16,0.9974,1.61,535.446562,7,
2025/11/22 4:50,10,neighbor,9247,251,16,0.9974,1.61,535.446562,6,
2025/11/22 7:50,32,neighbor,9589,217,16,0.9966,1.61,500.901622,4,
2025/11/22 8:08,33,neighbor,9589,217,16,0.9966,1.61,500.901622,8,
2025/11/22 3:17,4,neighbor,10052,255,16,0.997,1.62,514.403291,3,
2025/11/22 3:30,5,neighbor,10052,255,16,0.997,1.62,514.403291,1,
2025/11/22 3:31,5,neighbor,8378,255,16,0.9988,1.62,605.180343,2,
2025/11/22 3:43,6,neighbor,9633,276,16,0.9972,1.62,523.121991,5,
2025/11/22 4:52,10,neighbor,9183,259,16,0.9972,1.62,523.121991,7,
2025/11/22 6:05,25,neighbor,8170,261,16,0.9982,1.63,568.052714,4,
2025/11/22 3:56,7,neighbor,9215,265,16,0.997,1.64,508.13008,3,
2025/11/22 2:34,1,neighbor,8378,297,16,0.9988,1.65,594.177064,4,
2025/11/22 2:34,1,best,8378,297,16,0.9988,1.65,594.177064,4,***NEW_BEST(neighbor)***
2025/11/22 2:43,2,current,8378,297,16,0.9988,1.65,594.177064,,
2025/11/22 3:06,3,neighbor,8378,297,16,0.9988,1.65,594.177064,7,
2025/11/22 3:31,5,neighbor,8378,297,16,0.9988,1.65,594.177064,7,
2025/11/22 4:06,7,neighbor,9006,245,16,0.9966,1.65,488.758553,8,
2025/11/22 5:36,19,neighbor,8751,259,16,0.998,1.66,547.645125,9,
2025/11/22 5:50,24,neighbor,8170,198,16,0.9968,1.66,493.778391,4,
2025/11/22 8:47,35,neighbor,12727,312,16,0.9966,1.66,485.814224,6,
2025/11/22 4:57,11,current,7007,252,16,0.9978,1.67,534.644995,,
2025/11/22 5:11,12,current,7007,252,16,0.9978,1.67,534.644995,,
2025/11/22 5:12,13,current,7007,252,16,0.9978,1.67,534.644995,,
2025/11/22 5:13,14,current,7007,252,16,0.9978,1.67,534.644995,,
2025/11/22 5:14,15,current,7007,252,16,0.9978,1.67,534.644995,,
2025/11/22 5:19,16,neighbor,5977,225,16,0.9966,1.67,482.905157,2,
2025/11/22 5:31,17,neighbor,5977,225,16,0.9966,1.67,482.905157,2,
2025/11/22 5:33,18,neighbor,5977,225,16,0.9966,1.67,482.905157,2,
2025/11/22 5:35,19,neighbor,5977,225,16,0.9966,1.67,482.905157,2,
2025/11/22 5:36,20,neighbor,5977,225,16,0.9966,1.67,482.905157,2,
2025/11/22 5:38,21,neighbor,5977,225,16,0.9966,1.67,482.905157,2,
2025/11/22 5:40,22,neighbor,5977,225,16,0.9966,1.67,482.905157,2,
2025/11/22 5:41,23,neighbor,5977,225,16,0.9966,1.67,482.905157,2,
2025/11/22 3:24,4,neighbor,10889,171,16,0.9944,1.68,407.697325,6,
2025/11/22 8:42,35,neighbor,12100,312,16,0.997,1.69,493.096646,4,
2025/11/22 4:04,7,neighbor,9006,265,16,0.997,1.7,490.196078,7,
2025/11/22 4:12,8,neighbor,9111,255,16,0.9974,1.7,507.099391,2,
2025/11/22 3:47,6,neighbor,8797,276,16,0.9982,1.71,541.477149,7,
2025/11/22 6:24,26,neighbor,8797,293,16,0.9982,1.71,541.477149,6,
2025/11/22 8:51,35,neighbor,11473,312,16,0.9968,1.71,479.340427,8,
2025/11/22 4:00,7,neighbor,9424,265,16,0.997,1.72,484.496123,5,
2025/11/22 4:14,8,neighbor,9215,260,16,0.997,1.72,484.496123,3,
2025/11/22 8:54,35,neighbor,11739,330,16,0.996,1.72,447.22719,9,
2025/11/22 9:37,37,neighbor,12142,346,16,0.997,1.72,484.496123,9,
2025/11/22 8:03,33,neighbor,14611,343,16,0.996,1.73,444.642063,1,
2025/11/22 5:33,17,neighbor,7945,297,16,0.9976,1.74,504.133897,9,
2025/11/22 6:12,25,neighbor,6915,261,16,0.9978,1.74,513.136288,8,
2025/11/22 9:46,38,neighbor,12100,339,16,0.997,1.74,478.927202,4,
2025/11/22 2:38,1,neighbor,9215,297,16,0.9976,1.75,501.253132,6,
2025/11/22 2:47,2,neighbor,6704,297,16,0.9976,1.75,501.253132,2,
2025/11/22 3:31,5,neighbor,9215,297,16,0.9976,1.75,501.253132,3,
2025/11/22 4:39,9,neighbor,9163,259,16,0.9968,1.75,468.384074,7,
2025/11/22 8:35,35,neighbor,12727,343,16,0.997,1.75,476.190475,1,
2025/11/22 10:03,39,neighbor,12022,351,16,0.997,1.75,476.190475,3,
2025/11/22 10:15,40,neighbor,12022,351,16,0.997,1.75,476.190475,3,
2025/11/22 4:26,8,neighbor,9306,259,16,0.9968,1.76,465.722801,9,
2025/11/22 5:31,16,neighbor,6201,225,16,0.9976,1.76,498.405103,9,
2025/11/22 8:37,35,neighbor,11473,343,16,0.997,1.76,473.484848,2,
2025/11/22 9:13,36,neighbor,11787,328,16,0.9964,1.76,450.93795,8,
2025/11/22 9:25,37,neighbor,12100,336,16,0.997,1.76,473.484848,4,
2025/11/22 9:34,37,neighbor,11944,336,16,0.997,1.76,473.484848,8,
2025/11/22 9:39,38,neighbor,12178,343,16,0.9974,1.76,489.811912,1,
2025/11/22 3:51,6,neighbor,9592,268,16,0.996,1.77,434.593654,9,
2025/11/22 8:56,36,neighbor,12413,343,16,0.9972,1.77,478.789619,1,
2025/11/22 9:44,38,neighbor,12100,347,16,0.997,1.77,470.809792,3,
2025/11/22 9:56,38,neighbor,12022,339,16,0.997,1.77,470.809792,8,
2025/11/22 9:58,39,neighbor,12100,347,16,0.997,1.77,470.809792,1,
2025/11/22 2:29,1,neighbor,9215,339,16,0.9976,1.78,492.805045,1,
2025/11/22 2:29,1,best,9215,339,16,0.9976,1.78,492.805045,1,***NEW_BEST(neighbor)***
2025/11/22 5:45,24,neighbor,10681,324,16,0.997,1.78,468.164793,1,
2025/11/22 8:15,34,neighbor,10845,343,16,0.997,1.78,468.164793,2,
2025/11/22 2:41,1,neighbor,7541,297,16,0.9972,1.79,473.440014,8,
2025/11/22 9:17,37,neighbor,12256,343,16,0.997,1.79,465.549347,1,
2025/11/22 10:08,39,neighbor,11944,351,16,0.997,1.79,465.549347,7,
2025/11/22 6:09,25,neighbor,9425,261,16,0.9962,1.8,434.027777,6,
2025/11/22 6:28,26,neighbor,7543,293,16,0.9968,1.8,455.373405,8,
2025/11/22 7:05,29,neighbor,8092,324,16,0.9982,1.8,514.403291,2,
2025/11/22 7:12,29,neighbor,8248,320,16,0.9986,1.8,534.188033,6,
2025/11/22 7:15,29,neighbor,8092,320,16,0.9982,1.8,514.403291,8,
2025/11/22 8:13,34,neighbor,13355,343,16,0.996,1.8,427.350426,1,
2025/11/22 10:13,40,neighbor,12061,347,16,0.997,1.8,462.962962,1,
2025/11/22 2:59,3,neighbor,11726,213,16,0.9952,1.81,400.352309,1,
2025/11/22 4:29,9,neighbor,9163,255,16,0.9968,1.81,452.85753,2,
2025/11/22 6:01,25,neighbor,9425,324,16,0.9976,1.81,484.637006,1,
2025/11/22 6:36,27,neighbor,8170,309,16,0.9982,1.81,511.561284,4,
2025/11/22 7:39,31,neighbor,8138,320,16,0.9978,1.81,493.291238,8,
2025/11/22 8:20,34,neighbor,12100,280,16,0.9968,1.81,452.85753,4,
2025/11/22 8:58,36,neighbor,11787,343,16,0.9964,1.81,438.4811,2,
2025/11/22 9:32,37,neighbor,11944,350,16,0.997,1.81,460.405155,7,
2025/11/22 10:15,40,neighbor,11983,347,16,0.9972,1.81,468.208633,2,
2025/11/22 2:43,1,neighbor,8364,373,16,0.9982,1.82,508.750508,9,
2025/11/22 6:21,26,neighbor,8170,293,16,0.9982,1.82,508.750508,4,
2025/11/22 9:27,37,neighbor,12256,350,16,0.997,1.82,457.875457,5,
2025/11/22 2:50,2,neighbor,10052,381,16,0.9984,1.83,515.517063,5,
2025/11/22 5:38,20,neighbor,7345,286,16,0.9976,1.83,479.340427,9,
2025/11/22 6:14,25,neighbor,9269,328,16,0.9974,1.83,471.075937,9,
2025/11/22 7:22,30,neighbor,8209,328,16,0.9982,1.83,505.97045,5,
2025/11/22 7:24,30,neighbor,8209,320,16,0.9984,1.83,515.517063,6,
2025/11/22 7:28,30,neighbor,8133,327,16,0.998,1.83,496.770988,9,
2025/11/22 8:45,35,neighbor,12727,374,16,0.997,1.83,455.373405,5,
2025/11/22 9:15,36,neighbor,12050,355,16,0.9964,1.83,433.688957,9,
2025/11/22 2:31,1,neighbor,7541,339,16,0.9972,1.84,460.574796,2,
2025/11/22 2:36,1,neighbor,9215,381,16,0.9976,1.84,476.735315,5,
2025/11/22 7:27,30,neighbor,8131,320,16,0.9976,1.84,476.735315,8,
2025/11/22 7:35,31,neighbor,8202,320,16,0.9982,1.84,503.220611,6,
2025/11/22 9:49,38,neighbor,12178,347,16,0.9976,1.84,476.735315,5,
2025/11/22 9:58,38,neighbor,12162,340,16,0.9972,1.84,460.574796,9,
2025/11/22 6:16,26,neighbor,8797,324,16,0.9982,1.85,500.5005,1,
2025/11/22 7:34,31,neighbor,8202,328,16,0.9982,1.85,500.5005,5,
2025/11/22 9:06,36,neighbor,12413,358,16,0.9972,1.85,458.085203,5,
2025/11/22 6:43,27,neighbor,7857,309,16,0.9978,1.86,480.030721,8,
2025/11/22 6:55,28,neighbor,8326,317,16,0.998,1.86,488.758552,6,
2025/11/22 7:13,29,neighbor,8092,328,16,0.9984,1.86,507.202271,7,
2025/11/22 2:57,2,neighbor,7318,324,16,0.9976,1.87,469.087156,9,
2025/11/22 4:48,10,neighbor,9247,259,16,0.9978,1.87,477.463712,5,
2025/11/22 5:21,16,neighbor,8488,351,16,0.9988,1.87,524.27388,3,
2025/11/22 5:25,16,neighbor,10999,351,16,0.9974,1.87,460.999446,5,
2025/11/22 5:31,17,neighbor,8488,351,16,0.9988,1.87,524.27388,3,
2025/11/22 5:31,17,neighbor,10999,351,16,0.9974,1.87,460.999446,5,
2025/11/22 5:33,18,neighbor,8488,351,16,0.9988,1.87,524.27388,3,
2025/11/22 5:33,18,neighbor,10999,351,16,0.9974,1.87,460.999446,5,
2025/11/22 5:35,19,neighbor,8488,351,16,0.9988,1.87,524.27388,3,
2025/11/22 5:35,19,neighbor,10999,351,16,0.9974,1.87,460.999446,5,
2025/11/22 5:36,20,neighbor,8488,351,16,0.9988,1.87,524.27388,3,
2025/11/22 5:36,20,neighbor,10999,351,16,0.9974,1.87,460.999446,5,
2025/11/22 5:38,21,neighbor,8488,351,16,0.9988,1.87,524.27388,3,
2025/11/22 5:38,21,neighbor,10999,351,16,0.9974,1.87,460.999446,5,
2025/11/22 5:40,22,neighbor,8488,351,16,0.9988,1.87,524.27388,3,
2025/11/22 5:40,22,neighbor,10999,351,16,0.9974,1.87,460.999446,5,
2025/11/22 5:41,23,neighbor,8488,351,16,0.9988,1.87,524.27388,3,
2025/11/22 5:41,23,neighbor,10999,351,16,0.9974,1.87,460.999446,5,
2025/11/22 6:52,28,neighbor,8170,317,16,0.9982,1.87,495.147553,4,
2025/11/22 7:32,31,neighbor,8138,324,16,0.9978,1.87,477.463712,2,
2025/11/22 7:37,31,neighbor,8138,328,16,0.998,1.87,486.14487,7,
2025/11/22 3:39,6,neighbor,9215,276,16,0.9976,1.88,466.592011,3,
2025/11/22 7:03,29,neighbor,8248,324,16,0.9986,1.88,511.456627,1,
2025/11/22 7:25,30,neighbor,8131,328,16,0.9978,1.88,474.924011,7,
2025/11/22 8:30,34,neighbor,10845,280,16,0.9968,1.88,435.995813,8,
2025/11/22 4:59,11,neighbor,9518,252,16,0.9964,1.89,419.921054,1,
2025/11/22 5:11,12,neighbor,9518,252,16,0.9964,1.89,419.921054,1,
2025/11/22 5:12,13,neighbor,9518,252,16,0.9964,1.89,419.921054,1,
2025/11/22 5:13,14,neighbor,9518,252,16,0.9964,1.89,419.921054,1,
2025/11/22 5:14,15,neighbor,9518,252,16,0.9964,1.89,419.921054,1,
2025/11/22 7:02,28,neighbor,8247,327,16,0.9986,1.89,508.750508,9,
2025/11/22 7:17,29,neighbor,8169,321,16,0.9982,1.89,489.907897,9,
2025/11/22 8:33,34,neighbor,13293,333,16,0.9968,1.89,433.688958,9,
2025/11/22 3:11,3,neighbor,11659,255,16,0.9946,1.9,365.497075,9,
2025/11/22 3:49,6,neighbor,8797,234,16,0.9976,1.9,461.680516,8,
2025/11/22 3:58,7,neighbor,9215,245,16,0.997,1.9,438.59649,4,
2025/11/22 2:33,1,neighbor,8378,381,16,0.999,1.91,523.560209,3,
2025/11/22 2:33,1,best,8378,381,16,0.999,1.91,523.560209,3,***NEW_BEST(neighbor)***
2025/11/22 2:47,2,neighbor,8378,381,16,0.999,1.91,523.560209,3,
2025/11/22 6:17,26,neighbor,7543,324,16,0.997,1.91,436.300174,2,
2025/11/22 7:08,29,neighbor,8170,320,16,0.9982,1.91,484.777971,4,
2025/11/22 7:18,30,neighbor,8209,324,16,0.9982,1.91,484.777971,1,
2025/11/22 7:20,30,neighbor,8170,320,16,0.9982,1.91,484.777971,4,
2025/11/22 7:32,31,neighbor,8170,320,16,0.9982,1.91,484.777971,4,
2025/11/22 5:59,24,neighbor,10330,306,16,0.9968,1.93,424.700586,9,
2025/11/22 6:23,26,neighbor,8797,355,16,0.9982,1.93,479.754365,5,
2025/11/22 8:23,34,neighbor,13355,406,16,0.9964,1.93,411.218027,5,
2025/11/22 9:08,36,neighbor,12413,328,16,0.9972,1.93,439.097216,6,
2025/11/22 3:22,4,neighbor,10889,255,16,0.9964,1.94,409.098346,5,
2025/11/22 10:22,40,neighbor,11983,351,16,0.9972,1.94,436.833827,7,
