M,ML,EFC,EFS,run_index,build_time_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,params_match,log_file
59,7,763,8000,1,42944.424858,409.656697,0.911200,2.441068,8373.956600,8449,24410.683590,match
basic_results/run_20251206_032113/run_M59_ML7_EFC763_EFS8000_run1.log,,,,,,,,,,,,
59,7,763,12000,1,44202.105131,220.018268,0.943050,4.545077,12373.673800,12455,45450.771450,match
basic_results/run_20251206_032113/run_M59_ML7_EFC763_EFS12000_run1.log,,,,,,,,,,,,
59,7,763,16000,1,58372.813503,204.399041,0.959760,4.892391,16372.597800,16448,48923.908558,match
basic_results/run_20251206_032113/run_M59_ML7_EFC763_EFS16000_run1.log,,,,,,,,,,,,
59,7,763,20000,1,52051.146604,168.717378,0.970490,5.927072,20372.298000,20460,59270.717108,match
basic_results/run_20251206_032113/run_M59_ML7_EFC763_EFS20000_run1.log,,,,,,,,,,,,
59,7,763,24000,1,46447.596608,142.751555,0.977310,7.005178,24371.907800,24460,70051.776544,match
basic_results/run_20251206_032113/run_M59_ML7_EFC763_EFS24000_run1.log,,,,,,,,,,,,
59,7,763,28000,1,10340.769123,134.609641,0.982440,7.428888,28371.382800,28471,74288.884203,match
basic_results/run_20251206_032113/run_M59_ML7_EFC763_EFS28000_run1.log,,,,,,,,,,,,
59,7,763,32000,1,41059.634108,93.917838,0.986150,10.647605,32370.892100,32472,106476.045128,match
basic_results/run_20251206_032113/run_M59_ML7_EFC763_EFS32000_run1.log,,,,,,,,,,,,
59,7,763,36000,1,52708.704329,85.008106,0.988750,11.763584,36370.658700,36469,117635.840169,match
basic_results/run_20251206_032113/run_M59_ML7_EFC763_EFS36000_run1.log,,,,,,,,,,,,
59,7,763,40000,1,51849.361458,81.145507,0.990760,12.323541,40370.522500,40475,123235.411942,match
basic_results/run_20251206_032113/run_M59_ML7_EFC763_EFS40000_run1.log,,,,,,,,,,,,
