timestamp,study_name,trial_id,NUM_CENTROIDS,KMEANS_ITER,NPROBE,ELAPSED_s,K,RECALL,AVG_QUERY_TIME_ms,INDEX_BUILD_TIME_s,reward_score,status
2025-12-06T05:39:47.488760,efs_search,-1,57,16,1559,2000,10,0.0,99999.0,99999.0,1009800.0,COMPLETE
2025-12-06T05:39:47.531716,hnsw_graph_opt_v1,4,57,16,1559,2000,10,0.0,99999.0,99999.0,1009800.0,COMPLETE
2025-12-06T08:55:07.002539,efs_search,-1,84,10,1576,2000,10,0.0,99999.0,99999.0,1009800.0,COMPLETE
2025-12-06T08:55:07.043280,hnsw_graph_opt_v1,10,84,10,1576,2000,10,0.0,99999.0,99999.0,1009800.0,COMPLETE
2025-12-06T10:10:09.680674,efs_search,-1,56,4,1465,2000,10,0.0,99999.0,99999.0,1009800.0,COMPLETE
2025-12-06T10:10:09.705500,hnsw_graph_opt_v1,13,56,4,1465,2000,10,0.0,99999.0,99999.0,1009800.0,COMPLETE
