variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
baseline,0,0,0,0,0,0,0,51,7,648,648,3704.790098,3710.037161, 503.749689, 0.990140, 1.985113, 28370.334200, 21937, 19851.128894
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS648/baseline/run_20251204_112750_205.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,51,7,648,648,3883.180392,3887.936187, 503.224636, 0.990140, 1.987184, 28370.334200, 21937, 19871.841074
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS648/no_simd/run_20251204_112822_494.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,51,7,648,648,3811.419929,3816.215539, 501.822004, 0.990140, 1.992738, 28370.334200, 21937, 19927.384438
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS648/no_pruning/run_20251204_112854_731.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,51,7,648,648,3805.020494,3810.087807, 506.364102, 0.990140, 1.974864, 28370.334200, 21937, 19748.635360
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS648/heap/run_20251204_112926_922.log,1,,,,,,,,,,,,,,,,,,
dynamic_struct,0,0,0,0,0,1,0,51,7,648,648,3801.624880,3806.599950, 433.982874, 0.990140, 2.304238, 28370.334200, 21937, 23042.383901
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS648/dynamic_struct/run_20251204_112958_934.log,1,,,,,,,,,,,,,,,,,,
no_reorder,0,0,0,0,0,0,1,51,7,648,648,3723.723029,3728.685213, 510.573916, 0.990140, 1.958580, 28370.334200, 21937, 19585.802719
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS648/no_reorder/run_20251204_113034_766.log,1,,,,,,,,,,,,,,,,,,
dynamic_with_opts,0,0,0,0,0,1,0,51,7,648,648,3747.027688,3752.077408, 503.646667, 0.990140, 1.985519, 28370.334200, 21937, 19855.189455
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS648/dynamic_with_opts/run_20251204_113106_726.log,1,,,,,,,,,,,,,,,,,,
baseline,0,0,0,0,0,0,0,51,7,648,660,3693.891525,3698.732691, 464.937031, 0.990550, 2.150829, 28830.897100, 22182, 21508.288940
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS660/baseline/run_20251204_113138_793.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,51,7,648,660,3705.689914,3710.496002, 490.868124, 0.990550, 2.037207, 28830.897100, 22182, 20372.070442
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS660/no_simd/run_20251204_113212_451.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,51,7,648,660,3828.978418,3834.507034, 498.729409, 0.990550, 2.005095, 28830.897100, 22182, 20050.953106
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS660/no_pruning/run_20251204_113244_952.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,51,7,648,660,3975.108226,3981.685515, 484.711390, 0.990550, 2.063083, 28830.897100, 22182, 20630.833521
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS660/heap/run_20251204_113317_409.log,1,,,,,,,,,,,,,,,,,,
dynamic_struct,0,0,0,0,0,1,0,51,7,648,660,3805.127776,3810.699002, 489.516317, 0.990550, 2.042833, 28830.897100, 22182, 20428.328236
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS660/dynamic_struct/run_20251204_113352_577.log,1,,,,,,,,,,,,,,,,,,
no_reorder,0,0,0,0,0,0,1,51,7,648,660,3757.636539,3763.434935, 492.158093, 0.990550, 2.031867, 28830.897100, 22182, 20318.674315
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS660/no_reorder/run_20251204_113425_507.log,1,,,,,,,,,,,,,,,,,,
dynamic_with_opts,0,0,0,0,0,1,0,51,7,648,660,3726.737172,3731.576204, 489.970788, 0.990550, 2.040938, 28830.897100, 22182, 20409.380018
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS660/dynamic_with_opts/run_20251204_113458_129.log,1,,,,,,,,,,,,,,,,,,
baseline,0,0,0,0,0,0,0,51,7,648,680,3705.085473,3710.607988, 475.493213, 0.991030, 2.103079, 29595.653200, 22680, 21030.794397
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS680/baseline/run_20251204_113530_796.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,51,7,648,680,3787.818451,3793.371973, 397.934154, 0.991030, 2.512979, 29595.653200, 22680, 25129.785645
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS680/no_simd/run_20251204_113604_070.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,51,7,648,680,3798.654762,3803.901395, 473.581812, 0.991030, 2.111568, 29595.653200, 22680, 21115.675766
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS680/no_pruning/run_20251204_113642_133.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,51,7,648,680,3784.949047,3789.909847, 477.968749, 0.991030, 2.092187, 29595.653200, 22680, 20921.869919
results/ablation_20251204_112750/params_M51_ML7_EFC648_EFS680/heap/run_20251204_113715_719.log,1,,,,,,,,,,,,,,,,,,
