variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
baseline,0,0,0,0,0,0,0,51,7,648,432,3854.757120,3860.344728, 686.769088, 0.980890, 1.456093, 19844.922800, 15986, 14560.934931
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS432/baseline/run_20251203_204230_316.log,1,,,,,,,,,,,,,,,,,,
no_csr,1,0,0,0,0,0,0,51,7,648,432,3765.449319,5065.591829, 424.111000, 0.000010, 2.357873, 19848.381100, 15992, 23578.732909
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS432/no_csr/run_20251203_204252_043.log,1,,,,,,,,,,,,,,,,,,
no_prefetch,0,1,0,0,0,0,0,51,7,648,432,3794.023096,3798.885962, 475.420327, 0.980890, 2.103402, 19844.922800, 15986, 21034.018586
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS432/no_prefetch/run_20251203_204323_780.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,51,7,648,432,3756.209255,3761.871916, 705.097320, 0.980890, 1.418244, 19844.922800, 15986, 14182.439390
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS432/no_simd/run_20251203_204352_092.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,51,7,648,432,3715.117681,3720.085457, 692.656142, 0.980890, 1.443718, 19844.922800, 15986, 14437.177988
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS432/no_pruning/run_20251203_204414_873.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,51,7,648,432,3850.585270,3855.655929, 690.756151, 0.980890, 1.447689, 19844.922800, 15986, 14476.888812
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS432/heap/run_20251203_204436_337.log,1,,,,,,,,,,,,,,,,,,
dynamic_struct,0,0,0,0,0,1,0,51,7,648,432,3728.846391,3733.946405, 706.664140, 0.980890, 1.415099, 19844.922800, 15986, 14150.993986
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS432/dynamic_struct/run_20251203_204457_714.log,1,,,,,,,,,,,,,,,,,,
no_reorder,0,0,0,0,0,0,1,51,7,648,432,3743.151382,3748.234105, 695.440686, 0.980890, 1.437937, 19844.922800, 15986, 14379.371519
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS432/no_reorder/run_20251203_204518_667.log,1,,,,,,,,,,,,,,,,,,
nothing,1,1,1,1,1,1,1,51,7,648,432,3864.687308,5177.058855, 384.724462, 0.000010, 2.599263, 19848.381100, 15992, 25992.628450
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS432/nothing/run_20251203_204539_852.log,1,,,,,,,,,,,,,,,,,,
baseline,0,0,0,0,0,0,0,51,7,648,400,3916.865779,3921.627995, 757.315343, 0.978650, 1.320454, 18537.673500, 14921, 13204.539026
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS400/baseline/run_20251203_204614_113.log,1,,,,,,,,,,,,,,,,,,
no_csr,1,0,0,0,0,0,0,51,7,648,400,3727.371859,4994.525791, 345.948038, 0.000010, 2.890608, 18540.803100, 14927, 28906.075167
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS400/no_csr/run_20251203_204634_343.log,1,,,,,,,,,,,,,,,,,,
no_prefetch,0,1,0,0,0,0,0,51,7,648,400,3776.236545,3781.880547, 592.619454, 0.978650, 1.687424, 18537.673500, 14921, 16874.235127
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS400/no_prefetch/run_20251203_204711_717.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,51,7,648,400,3724.528402,3729.464387, 750.262787, 0.978650, 1.332866, 18537.673500, 14921, 13328.663203
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS400/no_simd/run_20251203_204736_509.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,51,7,648,400,3795.157200,3800.384075, 757.330660, 0.978650, 1.320427, 18537.673500, 14921, 13204.271970
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS400/no_pruning/run_20251203_204756_629.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,51,7,648,400,3813.672858,3818.771421, 744.091082, 0.978650, 1.343921, 18537.673500, 14921, 13439.214959
results/ablation_20251203_204230/params_M51_ML7_EFC648_EFS400/heap/run_20251203_204816_714.log,1,,,,,,,,,,,,,,,,,,
