variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
baseline,0,0,0,0,0,0,0,51,7,648,432,3748.385098,3753.283752, 694.647364, 0.980890, 1.439579, 19844.922800, 15986, 14395.793479
results/ablation_20251203_213134/params_M51_ML7_EFC648_EFS432/baseline/run_20251203_213134_300.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,51,7,648,432,3800.353540,3805.574755, 696.153339, 0.980890, 1.436465, 19844.922800, 15986, 14364.651340
results/ablation_20251203_213134/params_M51_ML7_EFC648_EFS432/no_simd/run_20251203_213155_759.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,51,7,648,432,3807.084494,3812.048381, 691.674816, 0.980890, 1.445766, 19844.922800, 15986, 14457.660992
results/ablation_20251203_213134/params_M51_ML7_EFC648_EFS432/no_pruning/run_20251203_213217_253.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,51,7,648,432,3759.657367,3764.691037, 685.449363, 0.980890, 1.458897, 19844.922800, 15986, 14588.969722
results/ablation_20251203_213134/params_M51_ML7_EFC648_EFS432/heap/run_20251203_213238_862.log,1,,,,,,,,,,,,,,,,,,
dynamic_struct,0,0,0,0,0,1,0,51,7,648,432,3864.124709,3869.009797, 700.579961, 0.980890, 1.427389, 19844.922800, 15986, 14273.888155
results/ablation_20251203_213134/params_M51_ML7_EFC648_EFS432/dynamic_struct/run_20251203_213300_532.log,1,,,,,,,,,,,,,,,,,,
no_reorder,0,0,0,0,0,0,1,51,7,648,432,3732.809392,3737.709638, 680.978605, 0.980890, 1.468475, 19844.922800, 15986, 14684.749165
results/ablation_20251203_213134/params_M51_ML7_EFC648_EFS432/no_reorder/run_20251203_213321_972.log,1,,,,,,,,,,,,,,,,,,
dynamic_with_opts,0,0,0,0,0,1,0,51,7,648,432,3919.118828,3926.312121, 629.518199, 0.980890, 1.588516, 19844.922800, 15986, 15885.164263
results/ablation_20251203_213134/params_M51_ML7_EFC648_EFS432/dynamic_with_opts/run_20251203_213343_701.log,1,,,,,,,,,,,,,,,,,,
baseline,0,0,0,0,0,0,0,51,7,648,400,3744.912626,3749.709958, 759.553203, 0.978650, 1.316563, 18537.673500, 14921, 13165.634690
results/ablation_20251203_213134/params_M51_ML7_EFC648_EFS400/baseline/run_20251203_213407_101.log,1,,,,,,,,,,,,,,,,,,
