STAMP,NUM_CENTROIDS,KMEANS_ITER,NPROBE,ELAPSED_s,RECALL,AVG_QUERY_TIME_ms,INDEX_BUILD_TIME_s
c3994_i16_p157,3994,16,157,0,0.997,1.3,0
c3994_i16_p153,3994,16,153,0,0.997,1.34,0
c10052_i16_p213,10052,16,213,0,0.997,1.34,0
c6222_i16_p238,6222,16,238,0,0.997,1.5,0
c9215_i16_p234,9215,16,234,0,0.997,1.51,0
c9319_i16_p250,9319,16,250,0,0.997,1.52,0
c9215_i16_p251,9215,16,251,0,0.997,1.53,0
c9633_i16_p255,9633,16,255,0,0.997,1.55,0
c9215_i16_p259,9215,16,259,0,0.997,1.55,0
c10865_i16_p323,10865,16,323,0,0.997,1.61,0
c10052_i16_p255,10052,16,255,0,0.997,1.62,0
c9215_i16_p265,9215,16,265,0,0.997,1.64,0
c12100_i16_p312,12100,16,312,0,0.997,1.69,0
c9006_i16_p265,9006,16,265,0,0.997,1.7,0
c9424_i16_p265,9424,16,265,0,0.997,1.72,0
c9215_i16_p260,9215,16,260,0,0.997,1.72,0
c12142_i16_p346,12142,16,346,0,0.997,1.72,0
c9597_i16_p387,9597,16,387,0,0.997,1.73,0
c12100_i16_p339,12100,16,339,0,0.997,1.74,0
c12727_i16_p343,12727,16,343,0,0.997,1.75,0
c12022_i16_p351,12022,16,351,0,0.997,1.75,0
c11473_i16_p343,11473,16,343,0,0.997,1.76,0
c12100_i16_p336,12100,16,336,0,0.997,1.76,0
c11944_i16_p336,11944,16,336,0,0.997,1.76,0
c12100_i16_p347,12100,16,347,0,0.997,1.77,0
c12022_i16_p339,12022,16,339,0,0.997,1.77,0
c10865_i16_p269,10865,16,269,0,0.997,1.78,0
c10681_i16_p324,10681,16,324,0,0.997,1.78,0
c10845_i16_p343,10845,16,343,0,0.997,1.78,0
c12256_i16_p343,12256,16,343,0,0.997,1.79,0
c11944_i16_p351,11944,16,351,0,0.997,1.79,0
c12061_i16_p347,12061,16,347,0,0.997,1.8,0
c11944_i16_p350,11944,16,350,0,0.997,1.81,0
c12256_i16_p350,12256,16,350,0,0.997,1.82,0
c12727_i16_p374,12727,16,374,0,0.997,1.83,0
c9215_i16_p245,9215,16,245,0,0.997,1.9,0
c7543_i16_p324,7543,16,324,0,0.997,1.91,0
c11944_i16_p347,11944,16,347,0,0.997,1.96,0
c9360_i16_p261,9360,16,261,0,0.997,1.97,0
c12100_i16_p328,12100,16,328,0,0.997,1.97,0
c9000_i16_p350,9000,16,350,0,0.997,1.99,0
c11944_i16_p343,11944,16,343,0,0.997,2,0
c12061_i16_p351,12061,16,351,0,0.997,2.01,0
c12092_i16_p377,12092,16,377,0,0.997,2.02,0
c7543_i16_p355,7543,16,355,0,0.997,2.02,0
c12022_i16_p343,12022,16,343,0,0.997,2.08,0
c7561_i16_p296,7561,16,296,0,0.997,2.1,0
c9597_i16_p400,9597,16,400,0,0.997,2.17,0
c5659_i16_p324,5659,16,324,0,0.997,2.26,0
c12383_i16_p403,12383,16,403,0,0.997,2.49,0
c12061_i16_p343,12061,16,343,0,0.997,2.67,0
c9319_i16_p260,9319,16,260,0,0.997,2.9,0
c9006_i16_p255,9006,16,255,0,0.9968,0.86,0
c3994_i16_p149,3994,16,149,0,0.9968,1.36,0
c6704_i16_p213,6704,16,213,0,0.9968,1.46,0
c9633_i16_p234,9633,16,234,0,0.9968,1.47,0
c7449_i16_p292,7449,16,292,0,0.9968,1.48,0
c9219_i16_p257,9219,16,257,0,0.9968,1.54,0
c9191_i16_p256,9191,16,256,0,0.9968,1.56,0
c7078_i16_p217,7078,16,217,0,0.9968,1.56,0
c9163_i16_p251,9163,16,251,0,0.9968,1.58,0
c5659_i16_p198,5659,16,198,0,0.9968,1.6,0
c8170_i16_p198,8170,16,198,0,0.9968,1.66,0
c11473_i16_p312,11473,16,312,0,0.9968,1.71,0
c9163_i16_p259,9163,16,259,0,0.9968,1.75,0
c9306_i16_p259,9306,16,259,0,0.9968,1.76,0
c7543_i16_p293,7543,16,293,0,0.9968,1.8,0
c3768_i16_p184,3768,16,184,0,0.9968,1.81,0
c9163_i16_p255,9163,16,255,0,0.9968,1.81,0
c12100_i16_p280,12100,16,280,0,0.9968,1.81,0
c10845_i16_p280,10845,16,280,0,0.9968,1.88,0
c13293_i16_p333,13293,16,333,0,0.9968,1.89,0
c10330_i16_p306,10330,16,306,0,0.9968,1.93,0
c9597_i16_p413,9597,16,413,0,0.9968,2,0
c4496_i16_p252,4496,16,252,0,0.9968,2.02,0
c12044_i16_p343,12044,16,343,0,0.9968,2.3,0
c5977_i16_p351,5977,16,351,0,0.9968,2.44,0
c7548_i16_p410,7548,16,410,0,0.9968,2.96,0
c9903_i16_p238,9903,16,238,0,0.9966,1.31,0
c7449_i16_p238,7449,16,238,0,0.9966,1.32,0
c9267_i16_p259,9267,16,259,0,0.9966,1.56,0
c9589_i16_p217,9589,16,217,0,0.9966,1.61,0
c3687_i16_p162,3687,16,162,0,0.9966,1.65,0
c9006_i16_p245,9006,16,245,0,0.9966,1.65,0
c12727_i16_p312,12727,16,312,0,0.9966,1.66,0
c5977_i16_p225,5977,16,225,0,0.9966,1.67,0
c5267_i16_p230,5267,16,230,0,0.9966,1.99,0
c4910_i16_p316,4910,16,316,0,0.9966,2.25,0
c12054_i16_p347,12054,16,347,0,0.9966,2.3,0
c11787_i16_p358,11787,16,358,0,0.9966,2.4,0
c9267_i16_p255,9267,16,255,0,0.9964,0.81,0
c4505_i16_p162,4505,16,162,0,0.9964,1.31,0
c9267_i16_p251,9267,16,251,0,0.9964,1.53,0
c9424_i16_p255,9424,16,255,0,0.9964,1.57,0
c11787_i16_p328,11787,16,328,0,0.9964,1.76,0
c11787_i16_p343,11787,16,343,0,0.9964,1.81,0
c12050_i16_p355,12050,16,355,0,0.9964,1.83,0
c9518_i16_p252,9518,16,252,0,0.9964,1.89,0
c13355_i16_p406,13355,16,406,0,0.9964,1.93,0
c10889_i16_p255,10889,16,255,0,0.9964,1.94,0
c12256_i16_p336,12256,16,336,0,0.9964,2.02,0
c9424_i16_p245,9424,16,245,0,0.9962,0.87,0
c6222_i16_p184,6222,16,184,0,0.9962,1.28,0
c3768_i16_p130,3768,16,130,0,0.9962,1.32,0
c3687_i16_p144,3687,16,144,0,0.9962,1.46,0
c9215_i16_p213,9215,16,213,0,0.9962,1.52,0
c9425_i16_p261,9425,16,261,0,0.9962,1.8,0
c4300_i16_p153,4300,16,153,0,0.996,1.31,0
c11726_i16_p297,11726,16,297,0,0.996,1.54,0
c11739_i16_p330,11739,16,330,0,0.996,1.72,0
c14611_i16_p343,14611,16,343,0,0.996,1.73,0
c9592_i16_p268,9592,16,268,0,0.996,1.77,0
c13355_i16_p343,13355,16,343,0,0.996,1.8,0
c4096_i16_p112,4096,16,112,0,0.9958,1.11,0
c4272_i16_p135,4272,16,135,0,0.9958,1.2,0
c4300_i16_p144,4300,16,144,0,0.9958,1.22,0
c12100_i16_p217,12100,16,217,0,0.9958,1.41,0
c4300_i16_p162,4300,16,162,0,0.9958,1.43,0
c4505_i16_p144,4505,16,144,0,0.9958,3.01,0
c4300_i16_p135,4300,16,135,0,0.9956,1.17,0
c7627_i16_p201,7627,16,201,0,0.9956,1.17,0
c3892_i16_p144,3892,16,144,0,0.9956,1.33,0
c4505_i16_p128,4505,16,128,0,0.9956,1.36,0
c3892_i16_p153,3892,16,153,0,0.9956,1.43,0
c3892_i16_p162,3892,16,162,0,0.9956,1.51,0
c3892_i16_p135,3892,16,135,0,0.9954,1.23,0
c5710_i16_p177,5710,16,177,0,0.9954,1.47,0
c10999_i16_p225,10999,16,225,0,0.9954,1.47,0
c10889_i16_p213,10889,16,213,0,0.9954,1.49,0
c3818_i16_p112,3818,16,112,0,0.9952,1.14,0
c4505_i16_p126,4505,16,126,0,0.9952,1.14,0
c7449_i16_p184,7449,16,184,0,0.9952,1.15,0
c5843_i16_p153,5843,16,153,0,0.9952,1.31,0
c3687_i16_p128,3687,16,128,0,0.9952,1.34,0
c10681_i16_p198,10681,16,198,0,0.9952,1.36,0
c3687_i16_p126,3687,16,126,0,0.9952,1.38,0
c4175_i16_p128,4175,16,128,0,0.9952,1.41,0
c3687_i16_p112,3687,16,112,0,0.9952,1.46,0
c9215_i16_p171,9215,16,171,0,0.9952,1.48,0
c11726_i16_p213,11726,16,213,0,0.9952,1.81,0
c3818_i16_p106,3818,16,106,0,0.9952,2.06,0
c13355_i16_p280,13355,16,280,0,0.9952,2.06,0
c6222_i16_p130,6222,16,130,0,0.995,1.01,0
c4995_i16_p184,4995,16,184,0,0.995,1.34,0
c3394_i16_p106,3394,16,106,0,0.995,1.36,0
c4496_i16_p126,4496,16,126,0,0.995,1.38,0
c9645_i16_p190,9645,16,190,0,0.995,1.51,0
c4995_i16_p238,4995,16,238,0,0.995,1.55,0
c4242_i16_p112,4242,16,112,0,0.9948,1.1,0
c11659_i16_p255,11659,16,255,0,0.9946,1.9,0
c3394_i16_p96,3394,16,96,0,0.9946,2.4,0
c3818_i16_p100,3818,16,100,0,0.9944,1.21,0
c3818_i16_p99,3818,16,99,0,0.9944,1.27,0
c3818_i16_p101,3818,16,101,0,0.9944,1.28,0
c10889_i16_p171,10889,16,171,0,0.9944,1.68,0
c8550_i16_p133,8550,16,133,0,0.9942,1.14,0
c3818_i16_p96,3818,16,96,0,0.9942,1.49,0
c4242_i16_p105,4242,16,105,0,0.994,1.06,0
c4505_i16_p112,4505,16,112,0,0.994,1.16,0
c4242_i16_p106,4242,16,106,0,0.994,1.32,0
c10052_i16_p171,10052,16,171,0,0.994,1.58,0
c4995_i16_p130,4995,16,130,0,0.9936,1.13,0
c14611_i16_p217,14611,16,217,0,0.9936,1.43,0
c8378_i16_p129,8378,16,129,0,0.9936,1.49,0
c4242_i16_p100,4242,16,100,0,0.9934,1.2,0
c3818_i16_p88,3818,16,88,0,0.9934,1.22,0
c7007_i16_p126,7007,16,126,0,0.9934,1.27,0
c3818_i16_p91,3818,16,91,0,0.9934,1.36,0
c4030_i16_p91,4030,16,91,0,0.9934,1.52,0
c4876_i16_p113,4876,16,113,0,0.9932,1.03,0
c3768_i16_p96,3768,16,96,0,0.9932,1.35,0
c3394_i16_p86,3394,16,86,0,0.9932,1.5,0
c4030_i16_p86,4030,16,86,0,0.993,1.06,0
c4242_i16_p99,4242,16,99,0,0.993,2.45,0
c3818_i16_p86,3818,16,86,0,0.9928,1.11,0
c4030_i16_p81,4030,16,81,0,0.9928,1.17,0
c4242_i16_p95,4242,16,95,0,0.9926,1.07,0
c4242_i16_p96,4242,16,96,0,0.9926,1.13,0
c4242_i16_p98,4242,16,98,0,0.9926,1.16,0
c4192_i16_p100,4192,16,100,0,0.9926,1.2,0
c4149_i16_p88,4149,16,88,0,0.9922,1.1,0
c3868_i16_p96,3868,16,96,0,0.9922,1.15,0
c4292_i16_p100,4292,16,100,0,0.9922,1.18,0
c4159_i16_p86,4159,16,86,0,0.9922,2.1,0
c4242_i16_p91,4242,16,91,0,0.992,1.11,0
c4242_i16_p88,4242,16,88,0,0.9918,0.94,0
c4666_i16_p112,4666,16,112,0,0.9918,1.04,0
c4242_i16_p90,4242,16,90,0,0.9918,1.08,0
c5977_i16_p99,5977,16,99,0,0.9918,1.08,0
c4242_i16_p86,4242,16,86,0,0.9916,1.05,0
c7449_i16_p130,7449,16,130,0,0.9916,1.08,0
c4286_i16_p88,4286,16,88,0,0.9914,1.08,0
c4196_i16_p86,4196,16,86,0,0.9914,1.11,0
c4288_i16_p86,4288,16,86,0,0.9912,1.16,0
c4335_i16_p88,4335,16,88,0,0.991,1.14,0
c4242_i16_p82,4242,16,82,0,0.9908,1.14,0
c4666_i16_p100,4666,16,100,0,0.9908,1.2,0
c10052_i16_p129,10052,16,129,0,0.9908,1.32,0
c3818_i16_p76,3818,16,76,0,0.9906,1.03,0
c4325_i16_p86,4325,16,86,0,0.9906,1.04,0
c3818_i16_p77,3818,16,77,0,0.9906,1.06,0
c4666_i16_p96,4666,16,96,0,0.9906,1.17,0
c4666_i16_p99,4666,16,99,0,0.9906,1.25,0
c4454_i16_p91,4454,16,91,0,0.99,1.14,0
c4242_i16_p81,4242,16,81,0,0.9898,1.02,0
c4242_i16_p76,4242,16,76,0,0.9896,0.99,0
c4666_i16_p88,4666,16,88,0,0.9896,1.01,0
c4454_i16_p86,4454,16,86,0,0.9896,1.07,0
c11726_i16_p129,11726,16,129,0,0.9896,1.08,0
c4242_i16_p77,4242,16,77,0,0.9896,1.17,0
c4242_i16_p78,4242,16,78,0,0.9896,2.03,0
c3768_i16_p76,3768,16,76,0,0.9892,0.95,0
c9518_i16_p126,9518,16,126,0,0.989,1.2,0
c8488_i16_p99,8488,16,99,0,0.9888,1.18,0
c4454_i16_p81,4454,16,81,0,0.9884,0.96,0
c4666_i16_p86,4666,16,86,0,0.9884,0.99,0
c4995_i16_p76,4995,16,76,0,0.9866,0.85,0
c4666_i16_p77,4666,16,77,0,0.9864,0.96,0
c4666_i16_p76,4666,16,76,0,0.9858,1,0
c6222_i16_p76,6222,16,76,0,0.9854,0.79,0
c10999_i16_p99,10999,16,99,0,0.9838,1.05,0
