variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS600/full/trial_m55_ml11_efc598_efs643_20251204_135135.log,1,,,,,,,,,,,,,,,,,,
no_csr,1,0,0,0,0,0,0,43,10,735,600,3671.798555,3676.405097, 410.255923, 0.990020, 2.437503, 27971.503500, 21318, 24375.028963
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS600/no_csr/trial_m55_ml11_efc598_efs647_20251204_135208.log,1,,,,,,,,,,,,,,,,,,
no_prefetch,0,1,0,0,0,0,0,43,10,735,600,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS600/no_prefetch/trial_m55_ml11_efc598_efs646_20251204_135309.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,43,10,735,600,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS600/no_simd/trial_m38_ml10_efc393_efs2000_20251204_135339.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,43,10,735,600,4381.972978,4389.131947, 374.077583, 0.988320, 2.673242, 26042.405100, 20858, 26732.422522
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS600/no_pruning/run_20251204_135414_220.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,43,10,735,600,4042.009223,4047.267517, 421.189154, 0.988320, 2.374230, 26042.405100, 20858, 23742.301785
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS600/heap/run_20251204_135457_372.log,1,,,,,,,,,,,,,,,,,,
dynamic_struct,0,0,0,0,0,1,0,43,10,735,600,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS600/dynamic_struct/trial_m38_ml10_efc393_efs800_20251204_135555.log,1,,,,,,,,,,,,,,,,,,
no_reorder,0,0,0,0,0,0,1,43,10,735,600,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS600/no_reorder/trial_m38_ml10_efc393_efs920_20251204_135625.log,1,,,,,,,,,,,,,,,,,,
dynamic_with_opts,0,0,0,0,0,1,0,43,10,735,600,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS600/dynamic_with_opts/trial_m38_ml10_efc393_efs980_20251204_135659.log,1,,,,,,,,,,,,,,,,,,
nothing,1,1,1,1,1,1,1,43,10,735,600,3595.967624,3600.915150, 355.827565, 0.990530, 2.810350, 31160.887800, 24108, 28103.500070
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS600/nothing/trial_m38_ml10_efc393_efs950_20251204_135738.log,1,,,,,,,,,,,,,,,,,,
full,0,0,0,0,0,0,0,43,10,735,625,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS625/full/trial_m38_ml10_efc393_efs928_20251204_135847.log,1,,,,,,,,,,,,,,,,,,
no_csr,1,0,0,0,0,0,0,43,10,735,625,3513.373876,3518.692193, 351.717457, 0.990040, 2.843191, 30414.831700, 23638, 28431.912640
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS625/no_csr/trial_m38_ml10_efc393_efs924_20251204_135921.log,1,,,,,,,,,,,,,,,,,,
no_prefetch,0,1,0,0,0,0,0,43,10,735,625,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS625/no_prefetch/trial_m38_ml10_efc393_efs923_20251204_140031.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,43,10,735,625,,,,,,,,
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS625/no_simd/trial_m41_ml11_efc589_efs2000_20251204_140108.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,43,10,735,625,4343.504973,4349.480032, 397.495539, 0.989140, 2.515752, 26996.279200, 21524, 25157.515067
results/ablation_20251204_133900/params_M43_ML10_EFC735_EFS625/no_pruning/run_20251204_140133_511.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,43,10,735,625,,,,,,,,
