variant,csr,prefetch,simd,pruning,heap,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
baseline,0,0,0,0,0,40,17,648,888,3783.161711,3788.003757, 380.549601, 0.993140, 2.627778, 0.000000, 0, 26277.783435,results/ablation_20251203_141211/params_M40_ML17_EFC648_EFS888/baseline/run_20251203_141217_101.log
1,,,,,,,,,,,,,,,,,,
no_csr,1,0,0,0,0,40,17,648,888,3714.489378,4853.899134, 225.005601, 0.993140, 4.444334, 0.000000, 0, 44443.338109,results/ablation_20251203_141211/params_M40_ML17_EFC648_EFS888/no_csr/run_20251203_141249_895.log
1,,,,,,,,,,,,,,,,,,
no_prefetch,0,1,0,0,0,40,17,648,888,3747.415301,3752.419314, 297.238129, 0.993140, 3.364306, 0.000000, 0, 33643.059305,results/ablation_20251203_141211/params_M40_ML17_EFC648_EFS888/no_prefetch/run_20251203_141341_909.log
1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,40,17,648,888,3715.517335,3720.211093, 339.070953, 0.993140, 2.949235, 0.000000, 0, 29492.352275,results/ablation_20251203_141211/params_M40_ML17_EFC648_EFS888/no_simd/run_20251203_141421_898.log
1,,,,,,,,,,,,,,,,,,
