variant,csr,prefetch,simd,pruning,heap,flat_index,reorder,M,ML,EFC,EFS,build_time_internal_ms,build_time_local_ms,queries_per_sec,avg_recall,avg_query_time_ms,avg_dists,last_query_dists,total_query_time_ms,log_file,run_index
baseline,0,0,0,0,0,0,0,51,7,648,432,3792.974186,3798.140387, 679.140903, 0.980890, 1.472448, 19844.922800, 15986, 14724.484944
results/ablation_20251203_212913/params_M51_ML7_EFC648_EFS432/baseline/run_20251203_212913_435.log,1,,,,,,,,,,,,,,,,,,
no_simd,0,0,1,0,0,0,0,51,7,648,432,3824.184605,3829.710626, 695.617988, 0.980890, 1.437571, 19844.922800, 15986, 14375.706446
results/ablation_20251203_212913/params_M51_ML7_EFC648_EFS432/no_simd/run_20251203_212935_714.log,1,,,,,,,,,,,,,,,,,,
no_pruning,0,0,0,1,0,0,0,51,7,648,432,3803.524110,3808.472788, 694.894630, 0.980890, 1.439067, 19844.922800, 15986, 14390.670994
results/ablation_20251203_212913/params_M51_ML7_EFC648_EFS432/no_pruning/run_20251203_212957_266.log,1,,,,,,,,,,,,,,,,,,
heap,0,0,0,0,1,0,0,51,7,648,432,3776.655345,3781.704414, 585.343324, 0.980890, 1.708399, 19844.922800, 15986, 17083.990862
results/ablation_20251203_212913/params_M51_ML7_EFC648_EFS432/heap/run_20251203_213018_801.log,1,,,,,,,,,,,,,,,,,,
dynamic_struct,0,0,0,0,0,1,0,51,7,648,432,3984.515578,3989.626514, 665.879121, 0.980890, 1.501774, 19844.922800, 15986, 15017.740725
results/ablation_20251203_212913/params_M51_ML7_EFC648_EFS432/dynamic_struct/run_20251203_213043_361.log,1,,,,,,,,,,,,,,,,,,
no_reorder,0,0,0,0,0,0,1,51,7,648,432,3859.517052,3864.576490, 663.362179, 0.980890, 1.507472, 19844.922800, 15986, 15074.721356
results/ablation_20251203_212913/params_M51_ML7_EFC648_EFS432/no_reorder/run_20251203_213107_591.log,1,,,,,,,,,,,,,,,,,,
